,Player No,Player Name,Position,Total ABS,Attack Points,Block Points,Serve Points,Errors, Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
10,5,Murmann Julia ,L,0,0,0,0,,,CAN,SCORING,0,0,16076,
11,16,Livingston Caroline ,OH,0,0,0,0,,0.00,CAN,SCORING,0,0,16076,
12,20,Palermo Arielle ,L,0,0,0,0,,,CAN,SCORING,0,0,16076,
13,26,Pelland Quinn ,S,0,0,0,0,,,CAN,SCORING,0,0,16076,
0,9,Gray Alexa (C),OH,6,6,0,0,,18.18,CAN,SCORING,1,25,16076,1
1,14,Howe Hilary ,OH,4,3,1,0,,-5.26,CAN,SCORING,1,25,16076,1
2,6,White Jazmine Ruth ,MB,3,1,1,1,,0.00,CAN,SCORING,1,25,16076,1
3,13,King Brie ,S,2,2,0,0,,11.11,CAN,SCORING,1,25,16076,1
4,19,Maglio Emily ,MB,2,1,1,0,,40.00,CAN,SCORING,1,25,16076,1
5,3,Van Ryk Kiera ,OH,1,1,0,0,,-20.00,CAN,SCORING,1,25,16076,1
6,11,Mitrovic Andrea ,OH,1,1,0,0,,0.00,CAN,SCORING,1,25,16076,1
7,5,Murmann Julia ,L,0,0,0,0,,,CAN,SCORING,1,25,16076,1
8,7,Van Buskirk Layne ,MB,0,0,0,0,,-100.00,CAN,SCORING,1,25,16076,1
9,8,Ogoms Alicia ,MB,0,0,0,0,,,CAN,SCORING,1,25,16076,1
10,15,Joseph Shainah ,O,0,0,0,0,,,CAN,SCORING,1,25,16076,1
11,16,Livingston Caroline ,OH,0,0,0,0,,0.00,CAN,SCORING,1,25,16076,1
12,20,Palermo Arielle ,L,0,0,0,0,,,CAN,SCORING,1,25,16076,1
13,26,Pelland Quinn ,S,0,0,0,0,,,CAN,SCORING,1,25,16076,1
0,14,Howe Hilary ,OH,3,3,0,0,,0.00,CAN,SCORING,2,13,16076,0
1,9,Gray Alexa (C),OH,2,2,0,0,,-8.33,CAN,SCORING,2,13,16076,0
2,15,Joseph Shainah ,O,2,2,0,0,,0.00,CAN,SCORING,2,13,16076,0
3,7,Van Buskirk Layne ,MB,1,1,0,0,,-36.36,CAN,SCORING,2,13,16076,0
4,11,Mitrovic Andrea ,OH,1,1,0,0,,-25.00,CAN,SCORING,2,13,16076,0
5,13,King Brie ,S,1,0,0,1,,0.00,CAN,SCORING,2,13,16076,0
6,19,Maglio Emily ,MB,1,1,0,0,,-16.67,CAN,SCORING,2,13,16076,0
7,3,Van Ryk Kiera ,OH,0,0,0,0,,-33.33,CAN,SCORING,2,13,16076,0
8,5,Murmann Julia ,L,0,0,0,0,,,CAN,SCORING,2,13,16076,0
9,6,White Jazmine Ruth ,MB,0,0,0,0,,,CAN,SCORING,2,13,16076,0
10,8,Ogoms Alicia ,MB,0,0,0,0,,,CAN,SCORING,2,13,16076,0
11,16,Livingston Caroline ,OH,0,0,0,0,,,CAN,SCORING,2,13,16076,0
12,20,Palermo Arielle ,L,0,0,0,0,,,CAN,SCORING,2,13,16076,0
13,26,Pelland Quinn ,S,0,0,0,0,,,CAN,SCORING,2,13,16076,0
0,9,Gray Alexa (C),OH,5,5,0,0,,7.14,CAN,SCORING,3,17,16076,0
1,14,Howe Hilary ,OH,3,3,0,0,,8.33,CAN,SCORING,3,17,16076,0
2,3,Van Ryk Kiera ,OH,2,2,0,0,,-22.22,CAN,SCORING,3,17,16076,0
3,19,Maglio Emily ,MB,2,2,0,0,,-18.18,CAN,SCORING,3,17,16076,0
4,5,Murmann Julia ,L,0,0,0,0,,,CAN,SCORING,3,17,16076,0
5,6,White Jazmine Ruth ,MB,0,0,0,0,,,CAN,SCORING,3,17,16076,0
6,7,Van Buskirk Layne ,MB,0,0,0,0,,,CAN,SCORING,3,17,16076,0
7,8,Ogoms Alicia ,MB,0,0,0,0,,-60.00,CAN,SCORING,3,17,16076,0
8,11,Mitrovic Andrea ,OH,0,0,0,0,,,CAN,SCORING,3,17,16076,0
9,13,King Brie ,S,0,0,0,0,,-40.00,CAN,SCORING,3,17,16076,0
10,15,Joseph Shainah ,O,0,0,0,0,,,CAN,SCORING,3,17,16076,0
11,16,Livingston Caroline ,OH,0,0,0,0,,0.00,CAN,SCORING,3,17,16076,0
12,20,Palermo Arielle ,L,0,0,0,0,,,CAN,SCORING,3,17,16076,0
13,26,Pelland Quinn ,S,0,0,0,0,,,CAN,SCORING,3,17,16076,0
0,9,Gray Alexa (C),OH,5,3,1,1,,5.56,CAN,SCORING,4,25,16076,1
1,19,Maglio Emily ,MB,5,4,1,0,,6.25,CAN,SCORING,4,25,16076,1
2,14,Howe Hilary ,OH,4,2,2,0,,0.00,CAN,SCORING,4,25,16076,1
3,3,Van Ryk Kiera ,OH,3,2,1,0,,33.33,CAN,SCORING,4,25,16076,1
4,8,Ogoms Alicia ,MB,1,0,1,0,,0.00,CAN,SCORING,4,25,16076,1
5,5,Murmann Julia ,L,0,0,0,0,,,CAN,SCORING,4,25,16076,1
6,6,White Jazmine Ruth ,MB,0,0,0,0,,,CAN,SCORING,4,25,16076,1
7,7,Van Buskirk Layne ,MB,0,0,0,0,,,CAN,SCORING,4,25,16076,1
8,11,Mitrovic Andrea ,OH,0,0,0,0,,,CAN,SCORING,4,25,16076,1
9,13,King Brie ,S,0,0,0,0,,0.00,CAN,SCORING,4,25,16076,1
10,15,Joseph Shainah ,O,0,0,0,0,,-16.67,CAN,SCORING,4,25,16076,1
11,16,Livingston Caroline ,OH,0,0,0,0,,,CAN,SCORING,4,25,16076,1
12,20,Palermo Arielle ,L,0,0,0,0,,,CAN,SCORING,4,25,16076,1
13,26,Pelland Quinn ,S,0,0,0,0,,,CAN,SCORING,4,25,16076,1
0,3,Van Ryk Kiera ,OH,4,4,0,0,,18.18,CAN,SCORING,5,10,16076,0
1,9,Gray Alexa (C),OH,3,3,0,0,,15.38,CAN,SCORING,5,10,16076,0
2,14,Howe Hilary ,OH,1,1,0,0,,-16.67,CAN,SCORING,5,10,16076,0
3,19,Maglio Emily ,MB,1,1,0,0,,0.00,CAN,SCORING,5,10,16076,0
4,5,Murmann Julia ,L,0,0,0,0,,,CAN,SCORING,5,10,16076,0
5,6,White Jazmine Ruth ,MB,0,0,0,0,,,CAN,SCORING,5,10,16076,0
6,7,Van Buskirk Layne ,MB,0,0,0,0,,,CAN,SCORING,5,10,16076,0
7,8,Ogoms Alicia ,MB,0,0,0,0,,0.00,CAN,SCORING,5,10,16076,0
8,11,Mitrovic Andrea ,OH,0,0,0,0,,,CAN,SCORING,5,10,16076,0
9,13,King Brie ,S,0,0,0,0,,-33.33,CAN,SCORING,5,10,16076,0
10,15,Joseph Shainah ,O,0,0,0,0,,,CAN,SCORING,5,10,16076,0
11,16,Livingston Caroline ,OH,0,0,0,0,,0.00,CAN,SCORING,5,10,16076,0
12,20,Palermo Arielle ,L,0,0,0,0,,,CAN,SCORING,5,10,16076,0
13,26,Pelland Quinn ,S,0,0,0,0,,,CAN,SCORING,5,10,16076,0
0,19,Daalderop Nika ,OH,22,19,1,2,,10.77,NED,SCORING,0,0,16077,
1,26,Dambrink Elles ,O,15,14,1,0,,8.77,NED,SCORING,0,0,16077,
2,5,Knollema Jolien ,OH,10,9,0,1,,14.29,NED,SCORING,0,0,16077,
3,16,Baijens Indy ,MB,10,9,1,0,,7.32,NED,SCORING,0,0,16077,
4,33,Marring Nova ,OH,10,9,0,1,,6.90,NED,SCORING,0,0,16077,
5,7,Lohuis Juliet ,MB,6,3,1,2,,18.18,NED,SCORING,0,0,16077,
6,23,Timmerman Eline ,MB,6,4,1,1,,-12.90,NED,SCORING,0,0,16077,
7,27,Scholten Iris ,O,4,4,0,0,,0.00,NED,SCORING,0,0,16077,
8,10,van Aalen Sarah ,S,1,0,1,0,,9.09,NED,SCORING,0,0,16077,
9,12,Bongaerts Britt ,S,1,0,0,1,,-28.57,NED,SCORING,0,0,16077,
10,1,Knip Kirsten (C),L,0,0,0,0,,,NED,SCORING,0,0,16077,
11,4,Plak Celeste ,O,0,0,0,0,,,NED,SCORING,0,0,16077,
12,17,Vos Iris ,OH,0,0,0,0,,,NED,SCORING,0,0,16077,
13,25,Reesink Florien ,L,0,0,0,0,,,NED,SCORING,0,0,16077,
0,19,Daalderop Nika ,OH,6,4,1,1,,35.71,NED,SCORING,1,25,16077,1
1,5,Knollema Jolien ,OH,4,4,0,0,,15.38,NED,SCORING,1,25,16077,1
2,16,Baijens Indy ,MB,3,3,0,0,,0.00,NED,SCORING,1,25,16077,1
3,26,Dambrink Elles ,O,2,2,0,0,,-11.11,NED,SCORING,1,25,16077,1
4,23,Timmerman Eline ,MB,1,0,0,1,,-11.11,NED,SCORING,1,25,16077,1
5,1,Knip Kirsten (C),L,0,0,0,0,,,NED,SCORING,1,25,16077,1
6,4,Plak Celeste ,O,0,0,0,0,,,NED,SCORING,1,25,16077,1
7,7,Lohuis Juliet ,MB,0,0,0,0,,,NED,SCORING,1,25,16077,1
8,10,van Aalen Sarah ,S,0,0,0,0,,,NED,SCORING,1,25,16077,1
9,12,Bongaerts Britt ,S,0,0,0,0,,-33.33,NED,SCORING,1,25,16077,1
10,17,Vos Iris ,OH,0,0,0,0,,,NED,SCORING,1,25,16077,1
11,25,Reesink Florien ,L,0,0,0,0,,,NED,SCORING,1,25,16077,1
12,27,Scholten Iris ,O,0,0,0,0,,,NED,SCORING,1,25,16077,1
13,33,Marring Nova ,OH,0,0,0,0,,-100.00,NED,SCORING,1,25,16077,1
0,5,Knollema Jolien ,OH,5,4,0,1,,45.45,NED,SCORING,2,22,16077,0
1,26,Dambrink Elles ,O,5,5,0,0,,36.36,NED,SCORING,2,22,16077,0
2,19,Daalderop Nika ,OH,4,4,0,0,,-14.29,NED,SCORING,2,22,16077,0
3,16,Baijens Indy ,MB,2,2,0,0,,0.00,NED,SCORING,2,22,16077,0
4,23,Timmerman Eline ,MB,2,1,1,0,,-11.11,NED,SCORING,2,22,16077,0
5,27,Scholten Iris ,O,2,2,0,0,,0.00,NED,SCORING,2,22,16077,0
6,1,Knip Kirsten (C),L,0,0,0,0,,,NED,SCORING,2,22,16077,0
7,4,Plak Celeste ,O,0,0,0,0,,,NED,SCORING,2,22,16077,0
8,7,Lohuis Juliet ,MB,0,0,0,0,,-33.33,NED,SCORING,2,22,16077,0
9,10,van Aalen Sarah ,S,0,0,0,0,,0.00,NED,SCORING,2,22,16077,0
10,12,Bongaerts Britt ,S,0,0,0,0,,-42.86,NED,SCORING,2,22,16077,0
11,17,Vos Iris ,OH,0,0,0,0,,,NED,SCORING,2,22,16077,0
12,25,Reesink Florien ,L,0,0,0,0,,,NED,SCORING,2,22,16077,0
13,33,Marring Nova ,OH,0,0,0,0,,0.00,NED,SCORING,2,22,16077,0
0,26,Dambrink Elles ,O,5,4,1,0,,31.25,NED,SCORING,3,20,16077,0
1,19,Daalderop Nika ,OH,3,3,0,0,,0.00,NED,SCORING,3,20,16077,0
2,23,Timmerman Eline ,MB,3,3,0,0,,-15.38,NED,SCORING,3,20,16077,0
3,16,Baijens Indy ,MB,2,1,1,0,,0.00,NED,SCORING,3,20,16077,0
4,27,Scholten Iris ,O,2,2,0,0,,0.00,NED,SCORING,3,20,16077,0
5,5,Knollema Jolien ,OH,1,1,0,0,,-20.00,NED,SCORING,3,20,16077,0
6,7,Lohuis Juliet ,MB,1,0,0,1,,50.00,NED,SCORING,3,20,16077,0
7,12,Bongaerts Britt ,S,1,0,0,1,,-12.50,NED,SCORING,3,20,16077,0
8,1,Knip Kirsten (C),L,0,0,0,0,,,NED,SCORING,3,20,16077,0
9,4,Plak Celeste ,O,0,0,0,0,,,NED,SCORING,3,20,16077,0
10,10,van Aalen Sarah ,S,0,0,0,0,,0.00,NED,SCORING,3,20,16077,0
11,17,Vos Iris ,OH,0,0,0,0,,,NED,SCORING,3,20,16077,0
12,25,Reesink Florien ,L,0,0,0,0,,,NED,SCORING,3,20,16077,0
13,33,Marring Nova ,OH,0,0,0,0,,,NED,SCORING,3,20,16077,0
0,33,Marring Nova ,OH,7,6,0,1,,28.57,NED,SCORING,4,25,16077,1
1,19,Daalderop Nika ,OH,5,5,0,0,,23.08,NED,SCORING,4,25,16077,1
2,7,Lohuis Juliet ,MB,3,2,0,1,,37.50,NED,SCORING,4,25,16077,1
3,26,Dambrink Elles ,O,2,2,0,0,,-21.43,NED,SCORING,4,25,16077,1
4,16,Baijens Indy ,MB,1,1,0,0,,16.67,NED,SCORING,4,25,16077,1
5,1,Knip Kirsten (C),L,0,0,0,0,,,NED,SCORING,4,25,16077,1
6,4,Plak Celeste ,O,0,0,0,0,,,NED,SCORING,4,25,16077,1
7,5,Knollema Jolien ,OH,0,0,0,0,,,NED,SCORING,4,25,16077,1
8,10,van Aalen Sarah ,S,0,0,0,0,,0.00,NED,SCORING,4,25,16077,1
9,12,Bongaerts Britt ,S,0,0,0,0,,,NED,SCORING,4,25,16077,1
10,17,Vos Iris ,OH,0,0,0,0,,,NED,SCORING,4,25,16077,1
11,23,Timmerman Eline ,MB,0,0,0,0,,,NED,SCORING,4,25,16077,1
12,25,Reesink Florien ,L,0,0,0,0,,,NED,SCORING,4,25,16077,1
13,27,Scholten Iris ,O,0,0,0,0,,,NED,SCORING,4,25,16077,1
0,19,Daalderop Nika ,OH,4,3,0,1,,6.67,NED,SCORING,5,17,16077,0
1,33,Marring Nova ,OH,3,3,0,0,,-7.69,NED,SCORING,5,17,16077,0
2,7,Lohuis Juliet ,MB,2,1,1,0,,11.11,NED,SCORING,5,17,16077,0
3,16,Baijens Indy ,MB,2,2,0,0,,22.22,NED,SCORING,5,17,16077,0
4,10,van Aalen Sarah ,S,1,0,1,0,,20.00,NED,SCORING,5,17,16077,0
5,26,Dambrink Elles ,O,1,1,0,0,,0.00,NED,SCORING,5,17,16077,0
6,1,Knip Kirsten (C),L,0,0,0,0,,,NED,SCORING,5,17,16077,0
7,4,Plak Celeste ,O,0,0,0,0,,,NED,SCORING,5,17,16077,0
8,5,Knollema Jolien ,OH,0,0,0,0,,0.00,NED,SCORING,5,17,16077,0
9,12,Bongaerts Britt ,S,0,0,0,0,,,NED,SCORING,5,17,16077,0
10,17,Vos Iris ,OH,0,0,0,0,,,NED,SCORING,5,17,16077,0
11,23,Timmerman Eline ,MB,0,0,0,0,,,NED,SCORING,5,17,16077,0
12,25,Reesink Florien ,L,0,0,0,0,,,NED,SCORING,5,17,16077,0
13,27,Scholten Iris ,O,0,0,0,0,,,NED,SCORING,5,17,16077,0
0,17,Sylla Myriam Fatime (C),OH,26,23,2,1,,20.90,ITA,SCORING,0,0,16077,
1,15,Nwakalor Sylvia Chinelo ,O,23,22,1,0,,11.27,ITA,SCORING,0,0,16077,
2,21,Omoruyi Oghosasere Loveth ,OH,19,16,2,1,,18.03,ITA,SCORING,0,0,16077,
3,11,Danesi Anna ,MB,17,10,5,2,,19.57,ITA,SCORING,0,0,16077,
4,12,Mazzaro Alessia ,MB,4,3,1,0,,3.57,ITA,SCORING,0,0,16077,
5,4,Bosio Francesca ,S,2,0,2,0,,0.00,ITA,SCORING,0,0,16077,
6,19,Squarcini Federica ,MB,2,2,0,0,,-16.67,ITA,SCORING,0,0,16077,
7,2,Degradi Alice Carlotta ,OH,0,0,0,0,,,ITA,SCORING,0,0,16077,
8,7,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,0,0,16077,
9,16,D'Odorico Sofia ,OH,0,0,0,0,,,ITA,SCORING,0,0,16077,
10,20,Parrocchiale Beatrice ,L,0,0,0,0,,,ITA,SCORING,0,0,16077,
11,23,Gennari Giulia ,S,0,0,0,0,,-100.00,ITA,SCORING,0,0,16077,
12,32,Malual Adhuoljok John Majak ,O,0,0,0,0,,,ITA,SCORING,0,0,16077,
13,34,Nwakalor Linda Nkiruka ,MB,0,0,0,0,,,ITA,SCORING,0,0,16077,
0,17,Sylla Myriam Fatime (C),OH,9,7,2,0,,46.67,ITA,SCORING,1,22,16077,0
1,15,Nwakalor Sylvia Chinelo ,O,4,4,0,0,,-7.69,ITA,SCORING,1,22,16077,0
2,21,Omoruyi Oghosasere Loveth ,OH,3,3,0,0,,0.00,ITA,SCORING,1,22,16077,0
3,11,Danesi Anna ,MB,2,1,1,0,,-22.22,ITA,SCORING,1,22,16077,0
4,12,Mazzaro Alessia ,MB,2,2,0,0,,33.33,ITA,SCORING,1,22,16077,0
5,2,Degradi Alice Carlotta ,OH,0,0,0,0,,,ITA,SCORING,1,22,16077,0
6,4,Bosio Francesca ,S,0,0,0,0,,0.00,ITA,SCORING,1,22,16077,0
7,7,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,1,22,16077,0
8,16,D'Odorico Sofia ,OH,0,0,0,0,,,ITA,SCORING,1,22,16077,0
9,19,Squarcini Federica ,MB,0,0,0,0,,-50.00,ITA,SCORING,1,22,16077,0
10,20,Parrocchiale Beatrice ,L,0,0,0,0,,,ITA,SCORING,1,22,16077,0
11,23,Gennari Giulia ,S,0,0,0,0,,-100.00,ITA,SCORING,1,22,16077,0
12,32,Malual Adhuoljok John Majak ,O,0,0,0,0,,,ITA,SCORING,1,22,16077,0
13,34,Nwakalor Linda Nkiruka ,MB,0,0,0,0,,,ITA,SCORING,1,22,16077,0
0,15,Nwakalor Sylvia Chinelo ,O,8,8,0,0,,35.29,ITA,SCORING,2,25,16077,1
1,21,Omoruyi Oghosasere Loveth ,OH,5,5,0,0,,26.67,ITA,SCORING,2,25,16077,1
2,11,Danesi Anna ,MB,4,2,2,0,,44.44,ITA,SCORING,2,25,16077,1
3,17,Sylla Myriam Fatime (C),OH,4,4,0,0,,0.00,ITA,SCORING,2,25,16077,1
4,4,Bosio Francesca ,S,1,0,1,0,,0.00,ITA,SCORING,2,25,16077,1
5,2,Degradi Alice Carlotta ,OH,0,0,0,0,,,ITA,SCORING,2,25,16077,1
6,7,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,2,25,16077,1
7,12,Mazzaro Alessia ,MB,0,0,0,0,,-12.50,ITA,SCORING,2,25,16077,1
8,16,D'Odorico Sofia ,OH,0,0,0,0,,,ITA,SCORING,2,25,16077,1
9,19,Squarcini Federica ,MB,0,0,0,0,,0.00,ITA,SCORING,2,25,16077,1
10,20,Parrocchiale Beatrice ,L,0,0,0,0,,,ITA,SCORING,2,25,16077,1
11,23,Gennari Giulia ,S,0,0,0,0,,,ITA,SCORING,2,25,16077,1
12,32,Malual Adhuoljok John Majak ,O,0,0,0,0,,,ITA,SCORING,2,25,16077,1
13,34,Nwakalor Linda Nkiruka ,MB,0,0,0,0,,,ITA,SCORING,2,25,16077,1
0,17,Sylla Myriam Fatime (C),OH,7,7,0,0,,35.29,ITA,SCORING,3,25,16077,1
1,15,Nwakalor Sylvia Chinelo ,O,5,4,1,0,,18.75,ITA,SCORING,3,25,16077,1
2,21,Omoruyi Oghosasere Loveth ,OH,5,4,1,0,,28.57,ITA,SCORING,3,25,16077,1
3,11,Danesi Anna ,MB,4,2,1,1,,40.00,ITA,SCORING,3,25,16077,1
4,4,Bosio Francesca ,S,1,0,1,0,,20.00,ITA,SCORING,3,25,16077,1
5,2,Degradi Alice Carlotta ,OH,0,0,0,0,,,ITA,SCORING,3,25,16077,1
6,7,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,3,25,16077,1
7,12,Mazzaro Alessia ,MB,0,0,0,0,,-33.33,ITA,SCORING,3,25,16077,1
8,16,D'Odorico Sofia ,OH,0,0,0,0,,,ITA,SCORING,3,25,16077,1
9,19,Squarcini Federica ,MB,0,0,0,0,,0.00,ITA,SCORING,3,25,16077,1
10,20,Parrocchiale Beatrice ,L,0,0,0,0,,,ITA,SCORING,3,25,16077,1
11,23,Gennari Giulia ,S,0,0,0,0,,,ITA,SCORING,3,25,16077,1
12,32,Malual Adhuoljok John Majak ,O,0,0,0,0,,,ITA,SCORING,3,25,16077,1
13,34,Nwakalor Linda Nkiruka ,MB,0,0,0,0,,,ITA,SCORING,3,25,16077,1
0,11,Danesi Anna ,MB,4,3,0,1,,16.67,ITA,SCORING,4,18,16077,0
1,17,Sylla Myriam Fatime (C),OH,2,2,0,0,,-9.09,ITA,SCORING,4,18,16077,0
2,19,Squarcini Federica ,MB,2,2,0,0,,-14.29,ITA,SCORING,4,18,16077,0
3,21,Omoruyi Oghosasere Loveth ,OH,2,1,0,1,,0.00,ITA,SCORING,4,18,16077,0
4,15,Nwakalor Sylvia Chinelo ,O,1,1,0,0,,-27.27,ITA,SCORING,4,18,16077,0
5,2,Degradi Alice Carlotta ,OH,0,0,0,0,,,ITA,SCORING,4,18,16077,0
6,4,Bosio Francesca ,S,0,0,0,0,,-25.00,ITA,SCORING,4,18,16077,0
7,7,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,4,18,16077,0
8,12,Mazzaro Alessia ,MB,0,0,0,0,,,ITA,SCORING,4,18,16077,0
9,16,D'Odorico Sofia ,OH,0,0,0,0,,,ITA,SCORING,4,18,16077,0
10,20,Parrocchiale Beatrice ,L,0,0,0,0,,,ITA,SCORING,4,18,16077,0
11,23,Gennari Giulia ,S,0,0,0,0,,,ITA,SCORING,4,18,16077,0
12,32,Malual Adhuoljok John Majak ,O,0,0,0,0,,,ITA,SCORING,4,18,16077,0
13,34,Nwakalor Linda Nkiruka ,MB,0,0,0,0,,,ITA,SCORING,4,18,16077,0
0,15,Nwakalor Sylvia Chinelo ,O,5,5,0,0,,21.43,ITA,SCORING,5,19,16077,1
1,17,Sylla Myriam Fatime (C),OH,4,3,0,1,,18.18,ITA,SCORING,5,19,16077,1
2,21,Omoruyi Oghosasere Loveth ,OH,4,3,1,0,,27.27,ITA,SCORING,5,19,16077,1
3,11,Danesi Anna ,MB,3,2,1,0,,16.67,ITA,SCORING,5,19,16077,1
4,12,Mazzaro Alessia ,MB,2,1,1,0,,25.00,ITA,SCORING,5,19,16077,1
5,2,Degradi Alice Carlotta ,OH,0,0,0,0,,,ITA,SCORING,5,19,16077,1
6,4,Bosio Francesca ,S,0,0,0,0,,0.00,ITA,SCORING,5,19,16077,1
7,7,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,5,19,16077,1
8,16,D'Odorico Sofia ,OH,0,0,0,0,,,ITA,SCORING,5,19,16077,1
9,19,Squarcini Federica ,MB,0,0,0,0,,,ITA,SCORING,5,19,16077,1
10,20,Parrocchiale Beatrice ,L,0,0,0,0,,,ITA,SCORING,5,19,16077,1
11,23,Gennari Giulia ,S,0,0,0,0,,,ITA,SCORING,5,19,16077,1
12,32,Malual Adhuoljok John Majak ,O,0,0,0,0,,,ITA,SCORING,5,19,16077,1
13,34,Nwakalor Linda Nkiruka ,MB,0,0,0,0,,,ITA,SCORING,5,19,16077,1
0,9,Stysiak Magdalena ,O,20,19,1,0,,27.66,POL,SCORING,0,0,16078,
1,11,Lukasik Martyna ,OH,13,10,3,0,,26.47,POL,SCORING,0,0,16078,
2,5,Korneluk Agnieszka (C),MB,10,6,3,1,,8.33,POL,SCORING,0,0,16078,
3,30,Rozanski Olivia ,OH,10,9,0,1,,2.13,POL,SCORING,0,0,16078,
4,95,Jurczyk Magdalena ,MB,6,5,1,0,,14.29,POL,SCORING,0,0,16078,
5,7,Galkowska Monika ,O,2,2,0,0,,16.67,POL,SCORING,0,0,16078,
6,1,Stenzel Maria ,L,0,0,0,0,,,POL,SCORING,0,0,16078,
7,10,Fedusio Monika ,OH,0,0,0,0,,-50.00,POL,SCORING,0,0,16078,
8,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,,POL,SCORING,0,0,16078,
9,15,Czyrnianska Martyna ,OH,0,0,0,0,,0.00,POL,SCORING,0,0,16078,
10,23,Pierzchała Dominika ,MB,0,0,0,0,,,POL,SCORING,0,0,16078,
11,26,Wenerska Katarzyna ,S,0,0,0,0,,-17.65,POL,SCORING,0,0,16078,
12,27,Pacak Joanna ,MB,0,0,0,0,,,POL,SCORING,0,0,16078,
13,62,Nowicka Julia ,S,0,0,0,0,,0.00,POL,SCORING,0,0,16078,
0,9,Stysiak Magdalena ,O,7,7,0,0,,35.71,POL,SCORING,1,25,16078,1
1,5,Korneluk Agnieszka (C),MB,3,2,1,0,,20.00,POL,SCORING,1,25,16078,1
2,11,Lukasik Martyna ,OH,3,2,1,0,,0.00,POL,SCORING,1,25,16078,1
3,30,Rozanski Olivia ,OH,2,2,0,0,,12.50,POL,SCORING,1,25,16078,1
4,7,Galkowska Monika ,O,1,1,0,0,,100.00,POL,SCORING,1,25,16078,1
5,95,Jurczyk Magdalena ,MB,1,1,0,0,,0.00,POL,SCORING,1,25,16078,1
6,1,Stenzel Maria ,L,0,0,0,0,,,POL,SCORING,1,25,16078,1
7,10,Fedusio Monika ,OH,0,0,0,0,,-50.00,POL,SCORING,1,25,16078,1
8,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,,POL,SCORING,1,25,16078,1
9,15,Czyrnianska Martyna ,OH,0,0,0,0,,,POL,SCORING,1,25,16078,1
10,23,Pierzchała Dominika ,MB,0,0,0,0,,,POL,SCORING,1,25,16078,1
11,26,Wenerska Katarzyna ,S,0,0,0,0,,-16.67,POL,SCORING,1,25,16078,1
12,27,Pacak Joanna ,MB,0,0,0,0,,,POL,SCORING,1,25,16078,1
13,62,Nowicka Julia ,S,0,0,0,0,,0.00,POL,SCORING,1,25,16078,1
0,9,Stysiak Magdalena ,O,6,5,1,0,,13.33,POL,SCORING,2,25,16078,1
1,5,Korneluk Agnieszka (C),MB,5,3,1,1,,18.75,POL,SCORING,2,25,16078,1
2,11,Lukasik Martyna ,OH,4,3,1,0,,27.27,POL,SCORING,2,25,16078,1
3,95,Jurczyk Magdalena ,MB,3,2,1,0,,33.33,POL,SCORING,2,25,16078,1
4,30,Rozanski Olivia ,OH,2,2,0,0,,-16.67,POL,SCORING,2,25,16078,1
5,1,Stenzel Maria ,L,0,0,0,0,,,POL,SCORING,2,25,16078,1
6,7,Galkowska Monika ,O,0,0,0,0,,-25.00,POL,SCORING,2,25,16078,1
7,10,Fedusio Monika ,OH,0,0,0,0,,,POL,SCORING,2,25,16078,1
8,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,,POL,SCORING,2,25,16078,1
9,15,Czyrnianska Martyna ,OH,0,0,0,0,,0.00,POL,SCORING,2,25,16078,1
10,23,Pierzchała Dominika ,MB,0,0,0,0,,,POL,SCORING,2,25,16078,1
11,26,Wenerska Katarzyna ,S,0,0,0,0,,-20.00,POL,SCORING,2,25,16078,1
12,27,Pacak Joanna ,MB,0,0,0,0,,,POL,SCORING,2,25,16078,1
13,62,Nowicka Julia ,S,0,0,0,0,,0.00,POL,SCORING,2,25,16078,1
0,9,Stysiak Magdalena ,O,7,7,0,0,,33.33,POL,SCORING,3,25,16078,1
1,11,Lukasik Martyna ,OH,6,5,1,0,,54.55,POL,SCORING,3,25,16078,1
2,30,Rozanski Olivia ,OH,6,5,0,1,,14.29,POL,SCORING,3,25,16078,1
3,5,Korneluk Agnieszka (C),MB,2,1,1,0,,-20.00,POL,SCORING,3,25,16078,1
4,95,Jurczyk Magdalena ,MB,2,2,0,0,,0.00,POL,SCORING,3,25,16078,1
5,7,Galkowska Monika ,O,1,1,0,0,,100.00,POL,SCORING,3,25,16078,1
6,1,Stenzel Maria ,L,0,0,0,0,,,POL,SCORING,3,25,16078,1
7,10,Fedusio Monika ,OH,0,0,0,0,,,POL,SCORING,3,25,16078,1
8,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,,POL,SCORING,3,25,16078,1
9,15,Czyrnianska Martyna ,OH,0,0,0,0,,,POL,SCORING,3,25,16078,1
10,23,Pierzchała Dominika ,MB,0,0,0,0,,,POL,SCORING,3,25,16078,1
11,26,Wenerska Katarzyna ,S,0,0,0,0,,-16.67,POL,SCORING,3,25,16078,1
