Unnamed: 0,Player No,Player Name,Position,Total ABS,Attack Points,Block Points,Serve Points,Errors, Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
0,5,Zalewski Daroit Priscila ,OH,5,4,1,0,,14.29,BRA,SCORING,1,19,13791,0.0
1,4,Da Silva Ana Carolina ,MB,4,1,3,0,,10.0,BRA,SCORING,1,19,13791,0.0
2,10,Braga Guimaraes Gabriela (C),OH,2,1,0,1,,-8.33,BRA,SCORING,1,19,13791,0.0
3,2,Duarte Alecrim Diana ,MB,1,1,0,0,,25.0,BRA,SCORING,1,19,13791,0.0
4,8,Silva Carneiro Macris Fernanda ,S,1,0,1,0,,14.29,BRA,SCORING,1,19,13791,0.0
5,16,Nascimento Kisy ,O,1,1,0,0,,0.0,BRA,SCORING,1,19,13791,0.0
6,3,Gambatto Kudiess Julia ,MB,0,0,0,0,,,BRA,SCORING,1,19,13791,0.0
7,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,1,19,13791,0.0
8,7,Montibeller Rosamaria ,OH,0,0,0,0,,,BRA,SCORING,1,19,13791,0.0
9,9,Ratzke Roberta Silva ,S,0,0,0,0,,,BRA,SCORING,1,19,13791,0.0
10,12,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,-22.22,BRA,SCORING,1,19,13791,0.0
11,14,Araujo Natália ,L,0,0,0,0,,,BRA,SCORING,1,19,13791,0.0
12,15,Viezel Lorena Giovana ,MB,0,0,0,0,,,BRA,SCORING,1,19,13791,0.0
13,17,Bergmann Julia Isabelle ,OH,0,0,0,0,,,BRA,SCORING,1,19,13791,0.0
0,10,Braga Guimaraes Gabriela (C),OH,6,4,1,1,,4.35,BRA,SCORING,2,25,13791,1.0
1,16,Nascimento Kisy ,O,6,5,1,0,,31.58,BRA,SCORING,2,25,13791,1.0
2,4,Da Silva Ana Carolina ,MB,3,2,1,0,,33.33,BRA,SCORING,2,25,13791,1.0
3,2,Duarte Alecrim Diana ,MB,2,1,0,1,,20.0,BRA,SCORING,2,25,13791,1.0
4,5,Zalewski Daroit Priscila ,OH,2,2,0,0,,66.67,BRA,SCORING,2,25,13791,1.0
5,17,Bergmann Julia Isabelle ,OH,2,2,0,0,,0.0,BRA,SCORING,2,25,13791,1.0
6,12,Menezes Oliveira de Souza Ana Cristina ,OH,1,1,0,0,,20.0,BRA,SCORING,2,25,13791,1.0
7,3,Gambatto Kudiess Julia ,MB,0,0,0,0,,,BRA,SCORING,2,25,13791,1.0
8,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,2,25,13791,1.0
9,7,Montibeller Rosamaria ,OH,0,0,0,0,,,BRA,SCORING,2,25,13791,1.0
10,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,-60.0,BRA,SCORING,2,25,13791,1.0
11,9,Ratzke Roberta Silva ,S,0,0,0,0,,0.0,BRA,SCORING,2,25,13791,1.0
12,14,Araujo Natália ,L,0,0,0,0,,,BRA,SCORING,2,25,13791,1.0
13,15,Viezel Lorena Giovana ,MB,0,0,0,0,,,BRA,SCORING,2,25,13791,1.0
0,10,Braga Guimaraes Gabriela (C),OH,7,7,0,0,,29.41,BRA,SCORING,3,25,13791,1.0
1,4,Da Silva Ana Carolina ,MB,4,3,1,0,,9.09,BRA,SCORING,3,25,13791,1.0
2,16,Nascimento Kisy ,O,4,1,3,0,,0.0,BRA,SCORING,3,25,13791,1.0
3,2,Duarte Alecrim Diana ,MB,3,1,1,1,,25.0,BRA,SCORING,3,25,13791,1.0
4,17,Bergmann Julia Isabelle ,OH,3,3,0,0,,25.0,BRA,SCORING,3,25,13791,1.0
5,5,Zalewski Daroit Priscila ,OH,1,0,0,1,,50.0,BRA,SCORING,3,25,13791,1.0
6,3,Gambatto Kudiess Julia ,MB,0,0,0,0,,,BRA,SCORING,3,25,13791,1.0
7,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,3,25,13791,1.0
8,7,Montibeller Rosamaria ,OH,0,0,0,0,,,BRA,SCORING,3,25,13791,1.0
9,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,0.0,BRA,SCORING,3,25,13791,1.0
10,9,Ratzke Roberta Silva ,S,0,0,0,0,,,BRA,SCORING,3,25,13791,1.0
11,12,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,,BRA,SCORING,3,25,13791,1.0
12,14,Araujo Natália ,L,0,0,0,0,,,BRA,SCORING,3,25,13791,1.0
13,15,Viezel Lorena Giovana ,MB,0,0,0,0,,,BRA,SCORING,3,25,13791,1.0
0,16,Nascimento Kisy ,O,7,6,1,0,,46.15,BRA,SCORING,4,25,13791,1.0
1,10,Braga Guimaraes Gabriela (C),OH,5,4,1,0,,18.18,BRA,SCORING,4,25,13791,1.0
2,2,Duarte Alecrim Diana ,MB,3,1,1,1,,50.0,BRA,SCORING,4,25,13791,1.0
3,4,Da Silva Ana Carolina ,MB,3,2,1,0,,22.22,BRA,SCORING,4,25,13791,1.0
4,17,Bergmann Julia Isabelle ,OH,3,3,0,0,,-8.33,BRA,SCORING,4,25,13791,1.0
5,3,Gambatto Kudiess Julia ,MB,0,0,0,0,,,BRA,SCORING,4,25,13791,1.0
6,5,Zalewski Daroit Priscila ,OH,0,0,0,0,,,BRA,SCORING,4,25,13791,1.0
7,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,4,25,13791,1.0
8,7,Montibeller Rosamaria ,OH,0,0,0,0,,0.0,BRA,SCORING,4,25,13791,1.0
9,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,0.0,BRA,SCORING,4,25,13791,1.0
10,9,Ratzke Roberta Silva ,S,0,0,0,0,,,BRA,SCORING,4,25,13791,1.0
11,12,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,-33.33,BRA,SCORING,4,25,13791,1.0
12,14,Araujo Natália ,L,0,0,0,0,,,BRA,SCORING,4,25,13791,1.0
13,15,Viezel Lorena Giovana ,MB,0,0,0,0,,,BRA,SCORING,4,25,13791,1.0
0,99,Karakurt Ebrar ,O,21,19,1,1,,8.22,TUR,SCORING,0,0,13791,
1,4,Ivegin Tugba ,OH,10,9,1,0,,5.41,TUR,SCORING,0,0,13791,
2,14,Erdem Dündar Eda (C),MB,10,8,1,1,,5.56,TUR,SCORING,0,0,13791,
3,18,Gunes Zehra ,MB,10,7,3,0,,13.16,TUR,SCORING,0,0,13791,
4,7,Baladin Hande ,OH,9,8,1,0,,41.18,TUR,SCORING,0,0,13791,
5,9,Diken Meliha ,O,5,3,1,1,,0.0,TUR,SCORING,0,0,13791,
6,3,Özbay Cansu ,S,3,0,3,0,,-10.53,TUR,SCORING,0,0,13791,
7,11,Cebecioglu Derya ,OH,2,1,1,0,,25.0,TUR,SCORING,0,0,13791,
8,1,Arici Beyza ,MB,0,0,0,0,,,TUR,SCORING,0,0,13791,
9,2,Akoz Simge Sebnem ,L,0,0,0,0,,,TUR,SCORING,0,0,13791,
10,5,Akbay Bahar ,MB,0,0,0,0,,,TUR,SCORING,0,0,13791,
11,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,,TUR,SCORING,0,0,13791,
12,12,Şahin Elif ,S,0,0,0,0,,0.0,TUR,SCORING,0,0,13791,
13,13,Boz Meryem ,O,0,0,0,0,,,TUR,SCORING,0,0,13791,
0,4,Ivegin Tugba ,OH,4,4,0,0,,6.67,TUR,SCORING,1,25,13791,1.0
1,9,Diken Meliha ,O,4,2,1,1,,7.14,TUR,SCORING,1,25,13791,1.0
2,99,Karakurt Ebrar ,O,4,4,0,0,,8.33,TUR,SCORING,1,25,13791,1.0
3,18,Gunes Zehra ,MB,3,3,0,0,,10.0,TUR,SCORING,1,25,13791,1.0
4,3,Özbay Cansu ,S,2,0,2,0,,16.67,TUR,SCORING,1,25,13791,1.0
5,14,Erdem Dündar Eda (C),MB,1,1,0,0,,14.29,TUR,SCORING,1,25,13791,1.0
6,1,Arici Beyza ,MB,0,0,0,0,,,TUR,SCORING,1,25,13791,1.0
7,2,Akoz Simge Sebnem ,L,0,0,0,0,,,TUR,SCORING,1,25,13791,1.0
8,5,Akbay Bahar ,MB,0,0,0,0,,,TUR,SCORING,1,25,13791,1.0
9,7,Baladin Hande ,OH,0,0,0,0,,,TUR,SCORING,1,25,13791,1.0
10,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,,TUR,SCORING,1,25,13791,1.0
11,11,Cebecioglu Derya ,OH,0,0,0,0,,,TUR,SCORING,1,25,13791,1.0
12,12,Şahin Elif ,S,0,0,0,0,,,TUR,SCORING,1,25,13791,1.0
13,13,Boz Meryem ,O,0,0,0,0,,,TUR,SCORING,1,25,13791,1.0
0,99,Karakurt Ebrar ,O,7,6,1,0,,21.74,TUR,SCORING,2,23,13791,0.0
1,14,Erdem Dündar Eda (C),MB,5,3,1,1,,30.0,TUR,SCORING,2,23,13791,0.0
2,4,Ivegin Tugba ,OH,3,3,0,0,,9.09,TUR,SCORING,2,23,13791,0.0
3,18,Gunes Zehra ,MB,2,1,1,0,,0.0,TUR,SCORING,2,23,13791,0.0
4,9,Diken Meliha ,O,1,1,0,0,,9.09,TUR,SCORING,2,23,13791,0.0
5,1,Arici Beyza ,MB,0,0,0,0,,,TUR,SCORING,2,23,13791,0.0
6,2,Akoz Simge Sebnem ,L,0,0,0,0,,,TUR,SCORING,2,23,13791,0.0
7,3,Özbay Cansu ,S,0,0,0,0,,-50.0,TUR,SCORING,2,23,13791,0.0
8,5,Akbay Bahar ,MB,0,0,0,0,,,TUR,SCORING,2,23,13791,0.0
9,7,Baladin Hande ,OH,0,0,0,0,,,TUR,SCORING,2,23,13791,0.0
10,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,,TUR,SCORING,2,23,13791,0.0
11,11,Cebecioglu Derya ,OH,0,0,0,0,,,TUR,SCORING,2,23,13791,0.0
12,12,Şahin Elif ,S,0,0,0,0,,,TUR,SCORING,2,23,13791,0.0
13,13,Boz Meryem ,O,0,0,0,0,,,TUR,SCORING,2,23,13791,0.0
0,7,Baladin Hande ,OH,4,4,0,0,,37.5,TUR,SCORING,3,23,13791,0.0
1,99,Karakurt Ebrar ,O,4,4,0,0,,-5.26,TUR,SCORING,3,23,13791,0.0
2,4,Ivegin Tugba ,OH,3,2,1,0,,0.0,TUR,SCORING,3,23,13791,0.0
3,14,Erdem Dündar Eda (C),MB,3,3,0,0,,0.0,TUR,SCORING,3,23,13791,0.0
4,11,Cebecioglu Derya ,OH,1,0,1,0,,100.0,TUR,SCORING,3,23,13791,0.0
5,18,Gunes Zehra ,MB,1,1,0,0,,14.29,TUR,SCORING,3,23,13791,0.0
6,1,Arici Beyza ,MB,0,0,0,0,,,TUR,SCORING,3,23,13791,0.0
7,2,Akoz Simge Sebnem ,L,0,0,0,0,,,TUR,SCORING,3,23,13791,0.0
8,3,Özbay Cansu ,S,0,0,0,0,,-25.0,TUR,SCORING,3,23,13791,0.0
9,5,Akbay Bahar ,MB,0,0,0,0,,,TUR,SCORING,3,23,13791,0.0
10,9,Diken Meliha ,O,0,0,0,0,,-20.0,TUR,SCORING,3,23,13791,0.0
11,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,,TUR,SCORING,3,23,13791,0.0
12,12,Şahin Elif ,S,0,0,0,0,,0.0,TUR,SCORING,3,23,13791,0.0
13,13,Boz Meryem ,O,0,0,0,0,,,TUR,SCORING,3,23,13791,0.0
0,99,Karakurt Ebrar ,O,6,5,0,1,,5.26,TUR,SCORING,4,23,13791,0.0
1,7,Baladin Hande ,OH,5,4,1,0,,44.44,TUR,SCORING,4,23,13791,0.0
2,18,Gunes Zehra ,MB,4,2,2,0,,33.33,TUR,SCORING,4,23,13791,0.0
3,3,Özbay Cansu ,S,1,0,1,0,,0.0,TUR,SCORING,4,23,13791,0.0
4,11,Cebecioglu Derya ,OH,1,1,0,0,,0.0,TUR,SCORING,4,23,13791,0.0
5,14,Erdem Dündar Eda (C),MB,1,1,0,0,,-25.0,TUR,SCORING,4,23,13791,0.0
6,1,Arici Beyza ,MB,0,0,0,0,,,TUR,SCORING,4,23,13791,0.0
7,2,Akoz Simge Sebnem ,L,0,0,0,0,,,TUR,SCORING,4,23,13791,0.0
8,4,Ivegin Tugba ,OH,0,0,0,0,,,TUR,SCORING,4,23,13791,0.0
9,5,Akbay Bahar ,MB,0,0,0,0,,,TUR,SCORING,4,23,13791,0.0
10,9,Diken Meliha ,O,0,0,0,0,,-14.29,TUR,SCORING,4,23,13791,0.0
11,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,,TUR,SCORING,4,23,13791,0.0
12,12,Şahin Elif ,S,0,0,0,0,,,TUR,SCORING,4,23,13791,0.0
13,13,Boz Meryem ,O,0,0,0,0,,,TUR,SCORING,4,23,13791,0.0
0,13,Bjelica Ana (C),O,23,19,4,0,,33.33,SRB,SCORING,0,0,13794,
1,1,Busa Bianka ,OH,9,9,0,0,,4.08,SRB,SCORING,0,0,13794,
2,15,Stevanovic Jovana ,MB,8,6,1,1,,2.86,SRB,SCORING,0,0,13794,
3,22,Lozo Sara ,O,8,7,1,0,,11.43,SRB,SCORING,0,0,13794,
4,14,Aleksic Maja ,MB,5,2,3,0,,-13.95,SRB,SCORING,0,0,13794,
5,8,Mirkovic Sladjana ,S,2,2,0,0,,-15.79,SRB,SCORING,0,0,13794,
6,2,Lazovic Katarina ,OH,1,0,0,1,,-37.5,SRB,SCORING,0,0,13794,
7,34,Mirosavljevic Jovana ,OH,1,1,0,0,,50.0,SRB,SCORING,0,0,13794,
8,7,Jaksic Ana ,S,0,0,0,0,,0.0,SRB,SCORING,0,0,13794,
9,12,Pusic Teodora ,L,0,0,0,0,,,SRB,SCORING,0,0,13794,
10,19,Milenkovic Bojana ,OH,0,0,0,0,,,SRB,SCORING,0,0,13794,
11,21,Kocic Jovana ,MB,0,0,0,0,,,SRB,SCORING,0,0,13794,
12,28,Delic Jelena ,MB,0,0,0,0,,,SRB,SCORING,0,0,13794,
13,31,Djurdjevic Sanja ,L,0,0,0,0,,,SRB,SCORING,0,0,13794,
0,13,Bjelica Ana (C),O,11,9,2,0,,25.81,SRB,SCORING,1,40,13794,1.0
1,22,Lozo Sara ,O,4,3,1,0,,9.52,SRB,SCORING,1,40,13794,1.0
2,1,Busa Bianka ,OH,3,3,0,0,,0.0,SRB,SCORING,1,40,13794,1.0
3,14,Aleksic Maja ,MB,2,1,1,0,,-21.05,SRB,SCORING,1,40,13794,1.0
4,15,Stevanovic Jovana ,MB,2,2,0,0,,0.0,SRB,SCORING,1,40,13794,1.0
5,2,Lazovic Katarina ,OH,1,0,0,1,,0.0,SRB,SCORING,1,40,13794,1.0
6,8,Mirkovic Sladjana ,S,1,1,0,0,,-22.22,SRB,SCORING,1,40,13794,1.0
7,34,Mirosavljevic Jovana ,OH,1,1,0,0,,50.0,SRB,SCORING,1,40,13794,1.0
8,7,Jaksic Ana ,S,0,0,0,0,,0.0,SRB,SCORING,1,40,13794,1.0
9,12,Pusic Teodora ,L,0,0,0,0,,,SRB,SCORING,1,40,13794,1.0
10,19,Milenkovic Bojana ,OH,0,0,0,0,,,SRB,SCORING,1,40,13794,1.0
11,21,Kocic Jovana ,MB,0,0,0,0,,,SRB,SCORING,1,40,13794,1.0
12,28,Delic Jelena ,MB,0,0,0,0,,,SRB,SCORING,1,40,13794,1.0
13,31,Djurdjevic Sanja ,L,0,0,0,0,,,SRB,SCORING,1,40,13794,1.0
0,13,Bjelica Ana (C),O,5,4,1,0,,36.36,SRB,SCORING,2,25,13794,1.0
1,15,Stevanovic Jovana ,MB,4,3,1,0,,21.43,SRB,SCORING,2,25,13794,1.0
2,1,Busa Bianka ,OH,3,3,0,0,,15.38,SRB,SCORING,2,25,13794,1.0
3,22,Lozo Sara ,O,2,2,0,0,,16.67,SRB,SCORING,2,25,13794,1.0
4,8,Mirkovic Sladjana ,S,1,1,0,0,,0.0,SRB,SCORING,2,25,13794,1.0
5,14,Aleksic Maja ,MB,1,0,1,0,,-26.67,SRB,SCORING,2,25,13794,1.0
6,2,Lazovic Katarina ,OH,0,0,0,0,,0.0,SRB,SCORING,2,25,13794,1.0
7,7,Jaksic Ana ,S,0,0,0,0,,0.0,SRB,SCORING,2,25,13794,1.0
8,12,Pusic Teodora ,L,0,0,0,0,,,SRB,SCORING,2,25,13794,1.0
9,19,Milenkovic Bojana ,OH,0,0,0,0,,,SRB,SCORING,2,25,13794,1.0
10,21,Kocic Jovana ,MB,0,0,0,0,,,SRB,SCORING,2,25,13794,1.0
11,28,Delic Jelena ,MB,0,0,0,0,,,SRB,SCORING,2,25,13794,1.0
12,31,Djurdjevic Sanja ,L,0,0,0,0,,,SRB,SCORING,2,25,13794,1.0
13,34,Mirosavljevic Jovana ,OH,0,0,0,0,,,SRB,SCORING,2,25,13794,1.0
0,13,Bjelica Ana (C),O,7,6,1,0,,46.67,SRB,SCORING,3,25,13794,1.0
1,1,Busa Bianka ,OH,3,3,0,0,,0.0,SRB,SCORING,3,25,13794,1.0
2,14,Aleksic Maja ,MB,2,1,1,0,,22.22,SRB,SCORING,3,25,13794,1.0
3,15,Stevanovic Jovana ,MB,2,1,0,1,,-15.38,SRB,SCORING,3,25,13794,1.0
4,22,Lozo Sara ,O,2,2,0,0,,12.5,SRB,SCORING,3,25,13794,1.0
5,2,Lazovic Katarina ,OH,0,0,0,0,,-100.0,SRB,SCORING,3,25,13794,1.0
6,7,Jaksic Ana ,S,0,0,0,0,,,SRB,SCORING,3,25,13794,1.0
7,8,Mirkovic Sladjana ,S,0,0,0,0,,-25.0,SRB,SCORING,3,25,13794,1.0
8,12,Pusic Teodora ,L,0,0,0,0,,,SRB,SCORING,3,25,13794,1.0
9,19,Milenkovic Bojana ,OH,0,0,0,0,,,SRB,SCORING,3,25,13794,1.0
10,21,Kocic Jovana ,MB,0,0,0,0,,,SRB,SCORING,3,25,13794,1.0
11,28,Delic Jelena ,MB,0,0,0,0,,,SRB,SCORING,3,25,13794,1.0
12,31,Djurdjevic Sanja ,L,0,0,0,0,,,SRB,SCORING,3,25,13794,1.0
13,34,Mirosavljevic Jovana ,OH,0,0,0,0,,,SRB,SCORING,3,25,13794,1.0
0,10,Go Yerim ,OH,17,16,0,1,,16.33,KOR,SCORING,0,0,13794,
1,15,Hwang Minkyoung ,OH,13,12,1,0,,0.0,KOR,SCORING,0,0,13794,
2,6,Lee Seonwoo ,O,9,6,3,0,,-20.0,KOR,SCORING,0,0,13794,
3,12,Lee Dahyeon ,MB,9,7,1,1,,5.41,KOR,SCORING,0,0,13794,
4,8,Jung Hoyoung ,MB,8,7,1,0,,2.33,KOR,SCORING,0,0,13794,
5,3,Yeum Hye Seon ,S,3,3,0,0,,5.0,KOR,SCORING,0,0,13794,
6,7,Kang Sohwi ,OH,2,1,0,1,,12.5,KOR,SCORING,0,0,13794,
7,4,Han Dahye ,L,0,0,0,0,,,KOR,SCORING,0,0,13794,
8,9,Lee Juah ,MB,0,0,0,0,,0.0,KOR,SCORING,0,0,13794,
9,11,Park Hyemin ,OH,0,0,0,0,,,KOR,SCORING,0,0,13794,
10,13,Park Jeongah (C),OH,0,0,0,0,,,KOR,SCORING,0,0,13794,
11,16,Lee Hanbi ,OH,0,0,0,0,,,KOR,SCORING,0,0,13794,
12,18,Choi Jeongmin ,MB,0,0,0,0,,,KOR,SCORING,0,0,13794,
13,19,Kim Heejin ,O,0,0,0,0,,,KOR,SCORING,0,0,13794,
0,10,Go Yerim ,OH,11,11,0,0,,29.63,KOR,SCORING,1,38,13794,0.0
1,15,Hwang Minkyoung ,OH,5,5,0,0,,-4.0,KOR,SCORING,1,38,13794,0.0
2,8,Jung Hoyoung ,MB,4,3,1,0,,5.26,KOR,SCORING,1,38,13794,0.0
3,12,Lee Dahyeon ,MB,3,2,0,1,,0.0,KOR,SCORING,1,38,13794,0.0
4,3,Yeum Hye Seon ,S,2,2,0,0,,18.18,KOR,SCORING,1,38,13794,0.0
5,6,Lee Seonwoo ,O,2,2,0,0,,-30.77,KOR,SCORING,1,38,13794,0.0
6,4,Han Dahye ,L,0,0,0,0,,,KOR,SCORING,1,38,13794,0.0
7,7,Kang Sohwi ,OH,0,0,0,0,,0.0,KOR,SCORING,1,38,13794,0.0
8,9,Lee Juah ,MB,0,0,0,0,,,KOR,SCORING,1,38,13794,0.0
9,11,Park Hyemin ,OH,0,0,0,0,,,KOR,SCORING,1,38,13794,0.0
10,13,Park Jeongah (C),OH,0,0,0,0,,,KOR,SCORING,1,38,13794,0.0
11,16,Lee Hanbi ,OH,0,0,0,0,,,KOR,SCORING,1,38,13794,0.0
12,18,Choi Jeongmin ,MB,0,0,0,0,,,KOR,SCORING,1,38,13794,0.0
13,19,Kim Heejin ,O,0,0,0,0,,,KOR,SCORING,1,38,13794,0.0
0,12,Lee Dahyeon ,MB,5,4,1,0,,20.0,KOR,SCORING,2,22,13794,0.0
1,8,Jung Hoyoung ,MB,4,4,0,0,,6.67,KOR,SCORING,2,22,13794,0.0
2,10,Go Yerim ,OH,3,2,0,1,,-7.69,KOR,SCORING,2,22,13794,0.0
3,15,Hwang Minkyoung ,OH,3,2,1,0,,0.0,KOR,SCORING,2,22,13794,0.0
4,7,Kang Sohwi ,OH,1,1,0,0,,20.0,KOR,SCORING,2,22,13794,0.0
5,3,Yeum Hye Seon ,S,0,0,0,0,,0.0,KOR,SCORING,2,22,13794,0.0
6,4,Han Dahye ,L,0,0,0,0,,,KOR,SCORING,2,22,13794,0.0
7,6,Lee Seonwoo ,O,0,0,0,0,,-54.55,KOR,SCORING,2,22,13794,0.0
8,9,Lee Juah ,MB,0,0,0,0,,0.0,KOR,SCORING,2,22,13794,0.0
9,11,Park Hyemin ,OH,0,0,0,0,,,KOR,SCORING,2,22,13794,0.0
10,13,Park Jeongah (C),OH,0,0,0,0,,,KOR,SCORING,2,22,13794,0.0
11,16,Lee Hanbi ,OH,0,0,0,0,,,KOR,SCORING,2,22,13794,0.0
12,18,Choi Jeongmin ,MB,0,0,0,0,,,KOR,SCORING,2,22,13794,0.0
13,19,Kim Heejin ,O,0,0,0,0,,,KOR,SCORING,2,22,13794,0.0
0,6,Lee Seonwoo ,O,7,4,3,0,,30.77,KOR,SCORING,3,22,13794,0.0
1,15,Hwang Minkyoung ,OH,5,5,0,0,,5.88,KOR,SCORING,3,22,13794,0.0
2,10,Go Yerim ,OH,3,3,0,0,,11.11,KOR,SCORING,3,22,13794,0.0
3,3,Yeum Hye Seon ,S,1,1,0,0,,-16.67,KOR,SCORING,3,22,13794,0.0
4,7,Kang Sohwi ,OH,1,0,0,1,,0.0,KOR,SCORING,3,22,13794,0.0
5,12,Lee Dahyeon ,MB,1,1,0,0,,-12.5,KOR,SCORING,3,22,13794,0.0
6,4,Han Dahye ,L,0,0,0,0,,,KOR,SCORING,3,22,13794,0.0
7,8,Jung Hoyoung ,MB,0,0,0,0,,-11.11,KOR,SCORING,3,22,13794,0.0
8,9,Lee Juah ,MB,0,0,0,0,,0.0,KOR,SCORING,3,22,13794,0.0
9,11,Park Hyemin ,OH,0,0,0,0,,,KOR,SCORING,3,22,13794,0.0
10,13,Park Jeongah (C),OH,0,0,0,0,,,KOR,SCORING,3,22,13794,0.0
11,16,Lee Hanbi ,OH,0,0,0,0,,,KOR,SCORING,3,22,13794,0.0
12,18,Choi Jeongmin ,MB,0,0,0,0,,,KOR,SCORING,3,22,13794,0.0
13,19,Kim Heejin ,O,0,0,0,0,,,KOR,SCORING,3,22,13794,0.0
0,12,Guerra Anastasia ,OH,17,17,0,0,,19.51,ITA,SCORING,0,0,13795,
1,15,Nwakalor Sylvia Chinelo ,O,11,9,2,0,,0.0,ITA,SCORING,0,0,13795,
2,21,Degradi Alice Carlotta ,OH,11,9,1,1,,7.14,ITA,SCORING,0,0,13795,
3,4,Bonifacio Sara ,MB,8,6,2,0,,18.18,ITA,SCORING,0,0,13795,
4,18,Egonu Paola Ogechi ,O,8,6,1,1,,0.0,ITA,SCORING,0,0,13795,
5,9,Bosetti Caterina Chiara ,OH,6,4,2,0,,12.5,ITA,SCORING,0,0,13795,
6,10,Chirichella Cristina ,MB,5,4,1,0,,-14.63,ITA,SCORING,0,0,13795,
7,11,Danesi Anna ,MB,3,1,2,0,,7.14,ITA,SCORING,0,0,13795,
8,5,Malinov Ofelia ,S,2,2,0,0,,-5.0,ITA,SCORING,0,0,13795,
9,2,Bosio Francesca ,S,1,0,1,0,,0.0,ITA,SCORING,0,0,13795,
10,1,Lubian Marina ,MB,0,0,0,0,,-28.57,ITA,SCORING,0,0,13795,
11,6,De Gennaro Monica ,L,0,0,0,0,,,ITA,SCORING,0,0,13795,
12,7,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,0,0,13795,
13,17,Sylla Myriam Fatime (C),OH,0,0,0,0,,,ITA,SCORING,0,0,13795,
0,12,Guerra Anastasia ,OH,7,7,0,0,,20.0,ITA,SCORING,1,25,13795,1.0
1,15,Nwakalor Sylvia Chinelo ,O,4,4,0,0,,0.0,ITA,SCORING,1,25,13795,1.0
2,11,Danesi Anna ,MB,3,1,2,0,,27.27,ITA,SCORING,1,25,13795,1.0
3,5,Malinov Ofelia ,S,2,2,0,0,,-6.67,ITA,SCORING,1,25,13795,1.0
4,21,Degradi Alice Carlotta ,OH,2,2,0,0,,-7.69,ITA,SCORING,1,25,13795,1.0
5,1,Lubian Marina ,MB,0,0,0,0,,0.0,ITA,SCORING,1,25,13795,1.0
6,2,Bosio Francesca ,S,0,0,0,0,,,ITA,SCORING,1,25,13795,1.0
7,4,Bonifacio Sara ,MB,0,0,0,0,,,ITA,SCORING,1,25,13795,1.0
8,6,De Gennaro Monica ,L,0,0,0,0,,,ITA,SCORING,1,25,13795,1.0
9,7,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,1,25,13795,1.0
10,9,Bosetti Caterina Chiara ,OH,0,0,0,0,,,ITA,SCORING,1,25,13795,1.0
11,10,Chirichella Cristina ,MB,0,0,0,0,,-20.0,ITA,SCORING,1,25,13795,1.0
12,17,Sylla Myriam Fatime (C),OH,0,0,0,0,,,ITA,SCORING,1,25,13795,1.0
13,18,Egonu Paola Ogechi ,O,0,0,0,0,,,ITA,SCORING,1,25,13795,1.0
0,21,Degradi Alice Carlotta ,OH,6,4,1,1,,17.65,ITA,SCORING,2,20,13795,0.0
1,12,Guerra Anastasia ,OH,3,3,0,0,,22.22,ITA,SCORING,2,20,13795,0.0
2,4,Bonifacio Sara ,MB,2,1,1,0,,20.0,ITA,SCORING,2,20,13795,0.0
3,10,Chirichella Cristina ,MB,2,2,0,0,,-14.29,ITA,SCORING,2,20,13795,0.0
4,15,Nwakalor Sylvia Chinelo ,O,1,1,0,0,,-14.29,ITA,SCORING,2,20,13795,0.0
5,1,Lubian Marina ,MB,0,0,0,0,,-100.0,ITA,SCORING,2,20,13795,0.0
6,2,Bosio Francesca ,S,0,0,0,0,,0.0,ITA,SCORING,2,20,13795,0.0
7,5,Malinov Ofelia ,S,0,0,0,0,,0.0,ITA,SCORING,2,20,13795,0.0
8,6,De Gennaro Monica ,L,0,0,0,0,,,ITA,SCORING,2,20,13795,0.0
9,7,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,2,20,13795,0.0
10,9,Bosetti Caterina Chiara ,OH,0,0,0,0,,,ITA,SCORING,2,20,13795,0.0
11,11,Danesi Anna ,MB,0,0,0,0,,-66.67,ITA,SCORING,2,20,13795,0.0
12,17,Sylla Myriam Fatime (C),OH,0,0,0,0,,,ITA,SCORING,2,20,13795,0.0
13,18,Egonu Paola Ogechi ,O,0,0,0,0,,,ITA,SCORING,2,20,13795,0.0
