,Player No,Player Name,Position,Successful,Errors,Attempts,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
2,6,Sittirak Onuma ,OH,1,0,0,1,100.00,THA,RECEPTION,1,25,11880,1
3,9,Chuewulim Sutadta ,OH,1,2,4,7,-14.29,THA,RECEPTION,1,25,11880,1
4,3,ManaKij Sirima ,S,0,0,0,0,,THA,RECEPTION,1,25,11880,1
5,5,Thinkaow Pleumjit (C),MB,0,0,0,0,,THA,RECEPTION,1,25,11880,1
6,10,Apinyapong Wilavan ,L,0,0,0,0,,THA,RECEPTION,1,25,11880,1
7,11,Hyapha Amporn ,MB,0,0,0,0,,THA,RECEPTION,1,25,11880,1
8,12,Chaisri Tapaphaipun ,L,0,0,2,2,0.00,THA,RECEPTION,1,25,11880,1
9,13,Tomkom Nootsara ,S,0,0,0,0,,THA,RECEPTION,1,25,11880,1
10,14,Juangjan Pattiya ,OH,0,0,0,0,,THA,RECEPTION,1,25,11880,1
11,19,Krause Karina ,MB,0,0,0,0,,THA,RECEPTION,1,25,11880,1
12,22,Nilapa Chatsuda ,OH,0,0,0,0,,THA,RECEPTION,1,25,11880,1
13,24,Nuanjam Watchareeya ,MB,0,0,0,0,,THA,RECEPTION,1,25,11880,1
0,2,Pannoy Piyanut ,L,4,1,5,10,30.00,THA,RECEPTION,2,12,11880,0
1,6,Sittirak Onuma ,OH,1,0,1,2,50.00,THA,RECEPTION,2,12,11880,0
2,3,ManaKij Sirima ,S,0,0,0,0,,THA,RECEPTION,2,12,11880,0
3,5,Thinkaow Pleumjit (C),MB,0,0,1,1,0.00,THA,RECEPTION,2,12,11880,0
4,9,Chuewulim Sutadta ,OH,0,0,3,3,0.00,THA,RECEPTION,2,12,11880,0
5,10,Apinyapong Wilavan ,L,0,0,0,0,,THA,RECEPTION,2,12,11880,0
6,11,Hyapha Amporn ,MB,0,0,0,0,,THA,RECEPTION,2,12,11880,0
7,12,Chaisri Tapaphaipun ,L,0,0,0,0,,THA,RECEPTION,2,12,11880,0
8,13,Tomkom Nootsara ,S,0,0,0,0,,THA,RECEPTION,2,12,11880,0
9,14,Juangjan Pattiya ,OH,0,0,0,0,,THA,RECEPTION,2,12,11880,0
10,15,Kanthong Malika ,O,0,1,0,1,-100.00,THA,RECEPTION,2,12,11880,0
11,19,Krause Karina ,MB,0,0,0,0,,THA,RECEPTION,2,12,11880,0
12,22,Nilapa Chatsuda ,OH,0,0,4,4,0.00,THA,RECEPTION,2,12,11880,0
13,24,Nuanjam Watchareeya ,MB,0,0,0,0,,THA,RECEPTION,2,12,11880,0
0,2,Pannoy Piyanut ,L,3,1,2,6,33.33,THA,RECEPTION,3,20,11880,0
1,9,Chuewulim Sutadta ,OH,1,1,0,2,0.00,THA,RECEPTION,3,20,11880,0
2,12,Chaisri Tapaphaipun ,L,1,1,4,6,0.00,THA,RECEPTION,3,20,11880,0
3,3,ManaKij Sirima ,S,0,0,0,0,,THA,RECEPTION,3,20,11880,0
4,5,Thinkaow Pleumjit (C),MB,0,0,0,0,,THA,RECEPTION,3,20,11880,0
5,6,Sittirak Onuma ,OH,0,0,1,1,0.00,THA,RECEPTION,3,20,11880,0
6,10,Apinyapong Wilavan ,L,0,0,0,0,,THA,RECEPTION,3,20,11880,0
7,11,Hyapha Amporn ,MB,0,0,0,0,,THA,RECEPTION,3,20,11880,0
8,13,Tomkom Nootsara ,S,0,0,0,0,,THA,RECEPTION,3,20,11880,0
9,14,Juangjan Pattiya ,OH,0,0,0,0,,THA,RECEPTION,3,20,11880,0
10,15,Kanthong Malika ,O,0,1,6,7,-14.29,THA,RECEPTION,3,20,11880,0
11,19,Krause Karina ,MB,0,0,0,0,,THA,RECEPTION,3,20,11880,0
12,22,Nilapa Chatsuda ,OH,0,0,0,0,,THA,RECEPTION,3,20,11880,0
13,24,Nuanjam Watchareeya ,MB,0,0,0,0,,THA,RECEPTION,3,20,11880,0
0,2,Pannoy Piyanut ,L,3,0,1,4,75.00,THA,RECEPTION,4,9,11880,1
1,9,Chuewulim Sutadta ,OH,2,0,5,7,28.57,THA,RECEPTION,4,9,11880,1
2,14,Juangjan Pattiya ,OH,1,0,2,3,33.33,THA,RECEPTION,4,9,11880,1
3,22,Nilapa Chatsuda ,OH,1,0,1,2,50.00,THA,RECEPTION,4,9,11880,1
4,3,ManaKij Sirima ,S,0,0,0,0,,THA,RECEPTION,4,9,11880,1
5,5,Thinkaow Pleumjit (C),MB,0,0,0,0,,THA,RECEPTION,4,9,11880,1
6,6,Sittirak Onuma ,OH,0,0,4,4,0.00,THA,RECEPTION,4,9,11880,1
7,10,Apinyapong Wilavan ,L,0,0,0,0,,THA,RECEPTION,4,9,11880,1
8,11,Hyapha Amporn ,MB,0,0,0,0,,THA,RECEPTION,4,9,11880,1
9,12,Chaisri Tapaphaipun ,L,0,1,0,1,-100.00,THA,RECEPTION,4,9,11880,1
10,13,Tomkom Nootsara ,S,0,0,0,0,,THA,RECEPTION,4,9,11880,1
11,15,Kanthong Malika ,O,0,0,0,0,,THA,RECEPTION,4,9,11880,1
12,19,Krause Karina ,MB,0,1,1,2,-50.00,THA,RECEPTION,4,9,11880,1
13,24,Nuanjam Watchareeya ,MB,0,0,0,0,,THA,RECEPTION,4,9,11880,1
0,10,Braga Guimaraes Gabriela ,OH,9,0,6,15,60.00,BRA,RECEPTION,0,0,11882,
1,16,Rodrigues Fernanda (C),OH,4,0,1,5,80.00,BRA,RECEPTION,0,0,11882,
2,2,De Oliveira Saad Gattaz Caroline ,MB,1,0,1,2,50.00,BRA,RECEPTION,0,0,11882,
3,6,Alexandre Costa Nunes Nyeme Victoria ,L,1,0,2,3,33.33,BRA,RECEPTION,0,0,11882,
4,18,Brait Camila ,L,1,0,2,3,33.33,BRA,RECEPTION,0,0,11882,
5,3,Rodrigues Lins Dos Santos Danielle ,S,0,1,0,1,-100.00,BRA,RECEPTION,0,0,11882,
6,5,Da Silva Adenizia ,MB,0,0,0,0,,BRA,RECEPTION,0,0,11882,
7,7,Montibeller Rosamaria ,OH,0,0,0,0,,BRA,RECEPTION,0,0,11882,
8,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,BRA,RECEPTION,0,0,11882,
9,11,Caixeta Tandara ,OH,0,0,0,0,,BRA,RECEPTION,0,0,11882,
10,13,Castro De Paula Blassioli Sheilla ,O,0,0,0,0,,BRA,RECEPTION,0,0,11882,
11,15,Da Silva Ana Carolina ,MB,0,0,0,0,,BRA,RECEPTION,0,0,11882,
12,17,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,3,3,0.00,BRA,RECEPTION,0,0,11882,
13,28,Araujo De Souza Mayany Cristina ,MB,0,0,0,0,,BRA,RECEPTION,0,0,11882,
0,2,De Oliveira Saad Gattaz Caroline ,MB,1,0,1,2,50.00,BRA,RECEPTION,1,25,11882,1
1,10,Braga Guimaraes Gabriela ,OH,1,0,3,4,25.00,BRA,RECEPTION,1,25,11882,1
2,16,Rodrigues Fernanda (C),OH,1,0,0,1,100.00,BRA,RECEPTION,1,25,11882,1
3,3,Rodrigues Lins Dos Santos Danielle ,S,0,0,0,0,,BRA,RECEPTION,1,25,11882,1
4,5,Da Silva Adenizia ,MB,0,0,0,0,,BRA,RECEPTION,1,25,11882,1
5,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,BRA,RECEPTION,1,25,11882,1
6,7,Montibeller Rosamaria ,OH,0,0,0,0,,BRA,RECEPTION,1,25,11882,1
7,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,BRA,RECEPTION,1,25,11882,1
8,11,Caixeta Tandara ,OH,0,0,0,0,,BRA,RECEPTION,1,25,11882,1
9,13,Castro De Paula Blassioli Sheilla ,O,0,0,0,0,,BRA,RECEPTION,1,25,11882,1
10,15,Da Silva Ana Carolina ,MB,0,0,0,0,,BRA,RECEPTION,1,25,11882,1
11,17,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,BRA,RECEPTION,1,25,11882,1
12,18,Brait Camila ,L,0,0,2,2,0.00,BRA,RECEPTION,1,25,11882,1
13,28,Araujo De Souza Mayany Cristina ,MB,0,0,0,0,,BRA,RECEPTION,1,25,11882,1
0,10,Braga Guimaraes Gabriela ,OH,3,0,3,6,50.00,BRA,RECEPTION,2,25,11882,1
1,16,Rodrigues Fernanda (C),OH,2,0,1,3,66.67,BRA,RECEPTION,2,25,11882,1
2,18,Brait Camila ,L,1,0,0,1,100.00,BRA,RECEPTION,2,25,11882,1
3,2,De Oliveira Saad Gattaz Caroline ,MB,0,0,0,0,,BRA,RECEPTION,2,25,11882,1
4,3,Rodrigues Lins Dos Santos Danielle ,S,0,0,0,0,,BRA,RECEPTION,2,25,11882,1
5,5,Da Silva Adenizia ,MB,0,0,0,0,,BRA,RECEPTION,2,25,11882,1
6,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,BRA,RECEPTION,2,25,11882,1
7,7,Montibeller Rosamaria ,OH,0,0,0,0,,BRA,RECEPTION,2,25,11882,1
8,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,BRA,RECEPTION,2,25,11882,1
9,11,Caixeta Tandara ,OH,0,0,0,0,,BRA,RECEPTION,2,25,11882,1
10,13,Castro De Paula Blassioli Sheilla ,O,0,0,0,0,,BRA,RECEPTION,2,25,11882,1
11,15,Da Silva Ana Carolina ,MB,0,0,0,0,,BRA,RECEPTION,2,25,11882,1
12,17,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,BRA,RECEPTION,2,25,11882,1
13,28,Araujo De Souza Mayany Cristina ,MB,0,0,0,0,,BRA,RECEPTION,2,25,11882,1
0,10,Braga Guimaraes Gabriela ,OH,5,0,0,5,100.00,BRA,RECEPTION,3,25,11882,1
1,6,Alexandre Costa Nunes Nyeme Victoria ,L,1,0,2,3,33.33,BRA,RECEPTION,3,25,11882,1
2,16,Rodrigues Fernanda (C),OH,1,0,0,1,100.00,BRA,RECEPTION,3,25,11882,1
3,2,De Oliveira Saad Gattaz Caroline ,MB,0,0,0,0,,BRA,RECEPTION,3,25,11882,1
4,3,Rodrigues Lins Dos Santos Danielle ,S,0,1,0,1,-100.00,BRA,RECEPTION,3,25,11882,1
5,5,Da Silva Adenizia ,MB,0,0,0,0,,BRA,RECEPTION,3,25,11882,1
6,7,Montibeller Rosamaria ,OH,0,0,0,0,,BRA,RECEPTION,3,25,11882,1
7,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,BRA,RECEPTION,3,25,11882,1
8,11,Caixeta Tandara ,OH,0,0,0,0,,BRA,RECEPTION,3,25,11882,1
9,13,Castro De Paula Blassioli Sheilla ,O,0,0,0,0,,BRA,RECEPTION,3,25,11882,1
10,15,Da Silva Ana Carolina ,MB,0,0,0,0,,BRA,RECEPTION,3,25,11882,1
11,17,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,3,3,0.00,BRA,RECEPTION,3,25,11882,1
12,18,Brait Camila ,L,0,0,0,0,,BRA,RECEPTION,3,25,11882,1
13,28,Araujo De Souza Mayany Cristina ,MB,0,0,0,0,,BRA,RECEPTION,3,25,11882,1
0,2,Lazovic Katarina (C),OH,12,4,12,28,28.57,SRB,RECEPTION,0,0,11882,
1,32,Gocanin Bojana ,L,6,0,11,17,35.29,SRB,RECEPTION,0,0,11882,
2,34,Mirosavljevic Jovana ,OH,5,0,4,9,55.56,SRB,RECEPTION,0,0,11882,
3,22,Lozo Sara ,O,4,1,4,9,33.33,SRB,RECEPTION,0,0,11882,
4,31,Djurdjevic Sanja ,L,1,0,1,2,50.00,SRB,RECEPTION,0,0,11882,
5,3,Caric Sara ,O,0,0,0,0,,SRB,RECEPTION,0,0,11882,
6,6,Uzelac Aleksandra ,OH,0,0,0,0,,SRB,RECEPTION,0,0,11882,
7,7,Jaksic Ana ,S,0,0,0,0,,SRB,RECEPTION,0,0,11882,
8,21,Kocic Jovana ,MB,0,0,0,0,,SRB,RECEPTION,0,0,11882,
9,23,Djordjevic Mila ,S,0,0,0,0,,SRB,RECEPTION,0,0,11882,
10,24,Medic Sofija ,MB,0,0,0,0,,SRB,RECEPTION,0,0,11882,
11,25,Markovic Bozica ,MB,0,0,0,0,,SRB,RECEPTION,0,0,11882,
12,26,Savic Vanja ,O,0,0,0,0,,SRB,RECEPTION,0,0,11882,
13,28,Delic Jelena ,MB,0,0,0,0,,SRB,RECEPTION,0,0,11882,
0,22,Lozo Sara ,O,4,1,4,9,33.33,SRB,RECEPTION,1,12,11882,0
1,32,Gocanin Bojana ,L,3,0,5,8,37.50,SRB,RECEPTION,1,12,11882,0
2,34,Mirosavljevic Jovana ,OH,2,0,0,2,100.00,SRB,RECEPTION,1,12,11882,0
3,2,Lazovic Katarina (C),OH,0,0,0,0,,SRB,RECEPTION,1,12,11882,0
4,3,Caric Sara ,O,0,0,0,0,,SRB,RECEPTION,1,12,11882,0
5,6,Uzelac Aleksandra ,OH,0,0,0,0,,SRB,RECEPTION,1,12,11882,0
6,7,Jaksic Ana ,S,0,0,0,0,,SRB,RECEPTION,1,12,11882,0
7,21,Kocic Jovana ,MB,0,0,0,0,,SRB,RECEPTION,1,12,11882,0
8,23,Djordjevic Mila ,S,0,0,0,0,,SRB,RECEPTION,1,12,11882,0
9,24,Medic Sofija ,MB,0,0,0,0,,SRB,RECEPTION,1,12,11882,0
10,25,Markovic Bozica ,MB,0,0,0,0,,SRB,RECEPTION,1,12,11882,0
11,26,Savic Vanja ,O,0,0,0,0,,SRB,RECEPTION,1,12,11882,0
12,28,Delic Jelena ,MB,0,0,0,0,,SRB,RECEPTION,1,12,11882,0
13,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,RECEPTION,1,12,11882,0
0,2,Lazovic Katarina (C),OH,7,0,5,12,58.33,SRB,RECEPTION,2,14,11882,0
1,32,Gocanin Bojana ,L,2,0,3,5,40.00,SRB,RECEPTION,2,14,11882,0
2,34,Mirosavljevic Jovana ,OH,2,0,3,5,40.00,SRB,RECEPTION,2,14,11882,0
3,3,Caric Sara ,O,0,0,0,0,,SRB,RECEPTION,2,14,11882,0
4,6,Uzelac Aleksandra ,OH,0,0,0,0,,SRB,RECEPTION,2,14,11882,0
5,7,Jaksic Ana ,S,0,0,0,0,,SRB,RECEPTION,2,14,11882,0
6,21,Kocic Jovana ,MB,0,0,0,0,,SRB,RECEPTION,2,14,11882,0
7,22,Lozo Sara ,O,0,0,0,0,,SRB,RECEPTION,2,14,11882,0
8,23,Djordjevic Mila ,S,0,0,0,0,,SRB,RECEPTION,2,14,11882,0
9,24,Medic Sofija ,MB,0,0,0,0,,SRB,RECEPTION,2,14,11882,0
10,25,Markovic Bozica ,MB,0,0,0,0,,SRB,RECEPTION,2,14,11882,0
11,26,Savic Vanja ,O,0,0,0,0,,SRB,RECEPTION,2,14,11882,0
12,28,Delic Jelena ,MB,0,0,0,0,,SRB,RECEPTION,2,14,11882,0
13,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,RECEPTION,2,14,11882,0
0,2,Lazovic Katarina (C),OH,5,4,7,16,6.25,SRB,RECEPTION,3,13,11882,0
1,31,Djurdjevic Sanja ,L,1,0,1,2,50.00,SRB,RECEPTION,3,13,11882,0
2,32,Gocanin Bojana ,L,1,0,3,4,25.00,SRB,RECEPTION,3,13,11882,0
3,34,Mirosavljevic Jovana ,OH,1,0,1,2,50.00,SRB,RECEPTION,3,13,11882,0
4,3,Caric Sara ,O,0,0,0,0,,SRB,RECEPTION,3,13,11882,0
5,6,Uzelac Aleksandra ,OH,0,0,0,0,,SRB,RECEPTION,3,13,11882,0
6,7,Jaksic Ana ,S,0,0,0,0,,SRB,RECEPTION,3,13,11882,0
7,21,Kocic Jovana ,MB,0,0,0,0,,SRB,RECEPTION,3,13,11882,0
8,22,Lozo Sara ,O,0,0,0,0,,SRB,RECEPTION,3,13,11882,0
9,23,Djordjevic Mila ,S,0,0,0,0,,SRB,RECEPTION,3,13,11882,0
10,24,Medic Sofija ,MB,0,0,0,0,,SRB,RECEPTION,3,13,11882,0
11,25,Markovic Bozica ,MB,0,0,0,0,,SRB,RECEPTION,3,13,11882,0
12,26,Savic Vanja ,O,0,0,0,0,,SRB,RECEPTION,3,13,11882,0
13,28,Delic Jelena ,MB,0,0,0,0,,SRB,RECEPTION,3,13,11882,0
0,11,Mitrovic Andrea ,OH,7,2,36,45,11.11,CAN,RECEPTION,0,0,11883,
1,14,Howe Hilary ,OH,7,3,25,35,11.43,CAN,RECEPTION,0,0,11883,
2,1,Bujan Cassandra ,L,6,1,6,13,38.46,CAN,RECEPTION,0,0,11883,
3,12,Cross Jennifer (C),MB,1,1,0,2,0.00,CAN,RECEPTION,0,0,11883,
4,16,Livingston Caroline ,OH,1,0,0,1,100.00,CAN,RECEPTION,0,0,11883,
5,3,Van Ryk Kiera ,OH,0,0,0,0,,CAN,RECEPTION,0,0,11883,
6,5,Smith Danielle ,S,0,0,0,0,,CAN,RECEPTION,0,0,11883,
7,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,RECEPTION,0,0,11883,
8,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,RECEPTION,0,0,11883,
9,13,King Brie ,S,0,1,0,1,-100.00,CAN,RECEPTION,0,0,11883,
10,15,Joseph Shainah ,O,0,0,0,0,,CAN,RECEPTION,0,0,11883,
11,19,Maglio Emily ,MB,0,0,0,0,,CAN,RECEPTION,0,0,11883,
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,RECEPTION,0,0,11883,
13,23,Austin Parker Jane ,OH,0,0,1,1,0.00,CAN,RECEPTION,0,0,11883,
0,1,Bujan Cassandra ,L,1,0,2,3,33.33,CAN,RECEPTION,1,25,11883,1
1,14,Howe Hilary ,OH,1,0,10,11,9.09,CAN,RECEPTION,1,25,11883,1
2,3,Van Ryk Kiera ,OH,0,0,0,0,,CAN,RECEPTION,1,25,11883,1
3,5,Smith Danielle ,S,0,0,0,0,,CAN,RECEPTION,1,25,11883,1
4,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,RECEPTION,1,25,11883,1
5,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,RECEPTION,1,25,11883,1
6,11,Mitrovic Andrea ,OH,0,0,8,8,0.00,CAN,RECEPTION,1,25,11883,1
7,12,Cross Jennifer (C),MB,0,0,0,0,,CAN,RECEPTION,1,25,11883,1
8,13,King Brie ,S,0,0,0,0,,CAN,RECEPTION,1,25,11883,1
9,15,Joseph Shainah ,O,0,0,0,0,,CAN,RECEPTION,1,25,11883,1
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,RECEPTION,1,25,11883,1
11,19,Maglio Emily ,MB,0,0,0,0,,CAN,RECEPTION,1,25,11883,1
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,RECEPTION,1,25,11883,1
13,23,Austin Parker Jane ,OH,0,0,0,0,,CAN,RECEPTION,1,25,11883,1
0,1,Bujan Cassandra ,L,3,0,2,5,60.00,CAN,RECEPTION,2,25,11883,1
1,11,Mitrovic Andrea ,OH,2,1,7,10,10.00,CAN,RECEPTION,2,25,11883,1
2,14,Howe Hilary ,OH,1,0,1,2,50.00,CAN,RECEPTION,2,25,11883,1
3,3,Van Ryk Kiera ,OH,0,0,0,0,,CAN,RECEPTION,2,25,11883,1
4,5,Smith Danielle ,S,0,0,0,0,,CAN,RECEPTION,2,25,11883,1
5,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,RECEPTION,2,25,11883,1
6,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,RECEPTION,2,25,11883,1
7,12,Cross Jennifer (C),MB,0,1,0,1,-100.00,CAN,RECEPTION,2,25,11883,1
8,13,King Brie ,S,0,0,0,0,,CAN,RECEPTION,2,25,11883,1
9,15,Joseph Shainah ,O,0,0,0,0,,CAN,RECEPTION,2,25,11883,1
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,RECEPTION,2,25,11883,1
11,19,Maglio Emily ,MB,0,0,0,0,,CAN,RECEPTION,2,25,11883,1
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,RECEPTION,2,25,11883,1
13,23,Austin Parker Jane ,OH,0,0,0,0,,CAN,RECEPTION,2,25,11883,1
0,11,Mitrovic Andrea ,OH,1,0,12,13,7.69,CAN,RECEPTION,3,21,11883,0
1,12,Cross Jennifer (C),MB,1,0,0,1,100.00,CAN,RECEPTION,3,21,11883,0
2,14,Howe Hilary ,OH,1,1,4,6,0.00,CAN,RECEPTION,3,21,11883,0
3,1,Bujan Cassandra ,L,0,1,0,1,-100.00,CAN,RECEPTION,3,21,11883,0
4,3,Van Ryk Kiera ,OH,0,0,0,0,,CAN,RECEPTION,3,21,11883,0
5,5,Smith Danielle ,S,0,0,0,0,,CAN,RECEPTION,3,21,11883,0
6,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,RECEPTION,3,21,11883,0
7,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,RECEPTION,3,21,11883,0
8,13,King Brie ,S,0,0,0,0,,CAN,RECEPTION,3,21,11883,0
9,15,Joseph Shainah ,O,0,0,0,0,,CAN,RECEPTION,3,21,11883,0
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,RECEPTION,3,21,11883,0
11,19,Maglio Emily ,MB,0,0,0,0,,CAN,RECEPTION,3,21,11883,0
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,RECEPTION,3,21,11883,0
13,23,Austin Parker Jane ,OH,0,0,0,0,,CAN,RECEPTION,3,21,11883,0
0,11,Mitrovic Andrea ,OH,2,1,6,9,11.11,CAN,RECEPTION,4,17,11883,0
1,1,Bujan Cassandra ,L,1,0,2,3,33.33,CAN,RECEPTION,4,17,11883,0
2,14,Howe Hilary ,OH,1,1,6,8,0.00,CAN,RECEPTION,4,17,11883,0
3,16,Livingston Caroline ,OH,1,0,0,1,100.00,CAN,RECEPTION,4,17,11883,0
4,3,Van Ryk Kiera ,OH,0,0,0,0,,CAN,RECEPTION,4,17,11883,0
5,5,Smith Danielle ,S,0,0,0,0,,CAN,RECEPTION,4,17,11883,0
6,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,RECEPTION,4,17,11883,0
7,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,RECEPTION,4,17,11883,0
8,12,Cross Jennifer (C),MB,0,0,0,0,,CAN,RECEPTION,4,17,11883,0
9,13,King Brie ,S,0,1,0,1,-100.00,CAN,RECEPTION,4,17,11883,0
10,15,Joseph Shainah ,O,0,0,0,0,,CAN,RECEPTION,4,17,11883,0
11,19,Maglio Emily ,MB,0,0,0,0,,CAN,RECEPTION,4,17,11883,0
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,RECEPTION,4,17,11883,0
13,23,Austin Parker Jane ,OH,0,0,1,1,0.00,CAN,RECEPTION,4,17,11883,0
0,14,Howe Hilary ,OH,3,1,4,8,25.00,CAN,RECEPTION,5,7,11883,1
1,11,Mitrovic Andrea ,OH,2,0,3,5,40.00,CAN,RECEPTION,5,7,11883,1
2,1,Bujan Cassandra ,L,1,0,0,1,100.00,CAN,RECEPTION,5,7,11883,1
3,3,Van Ryk Kiera ,OH,0,0,0,0,,CAN,RECEPTION,5,7,11883,1
4,5,Smith Danielle ,S,0,0,0,0,,CAN,RECEPTION,5,7,11883,1
5,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,RECEPTION,5,7,11883,1
6,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,RECEPTION,5,7,11883,1
7,12,Cross Jennifer (C),MB,0,0,0,0,,CAN,RECEPTION,5,7,11883,1
8,13,King Brie ,S,0,0,0,0,,CAN,RECEPTION,5,7,11883,1
9,15,Joseph Shainah ,O,0,0,0,0,,CAN,RECEPTION,5,7,11883,1
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,RECEPTION,5,7,11883,1
11,19,Maglio Emily ,MB,0,0,0,0,,CAN,RECEPTION,5,7,11883,1
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,RECEPTION,5,7,11883,1
13,23,Austin Parker Jane ,OH,0,0,0,0,,CAN,RECEPTION,5,7,11883,1
0,8,Stenzel Maria ,L,13,1,12,26,46.15,POL,RECEPTION,0,0,11883,
1,88,Gorecka Zuzanna ,OH,13,1,16,30,40.00,POL,RECEPTION,0,0,11883,
2,11,Lukasik Martyna ,OH,5,2,9,16,18.75,POL,RECEPTION,0,0,11883,
3,9,Stysiak Magdalena ,O,1,1,3,5,0.00,POL,RECEPTION,0,0,11883,
4,1,Nowicka Julia ,S,0,0,0,0,,POL,RECEPTION,0,0,11883,
5,3,Alagierska-Szczepaniak Klaudia ,MB,0,0,1,1,0.00,POL,RECEPTION,0,0,11883,
6,5,Korneluk Agnieszka (C),MB,0,0,0,0,,POL,RECEPTION,0,0,11883,
7,10,Efimienko-Mlotkowska Zuzanna ,MB,0,0,0,0,,POL,RECEPTION,0,0,11883,
8,13,Jagla Monika ,L,0,0,0,0,,POL,RECEPTION,0,0,11883,
9,17,Smarzek Malwina ,O,0,0,3,3,0.00,POL,RECEPTION,0,0,11883,
10,19,Fedusio Monika ,OH,0,0,0,0,,POL,RECEPTION,0,0,11883,
11,20,Czyrnianska Martyna ,OH,0,0,0,0,,POL,RECEPTION,0,0,11883,
12,27,Łazowska Martyna ,S,0,0,0,0,,POL,RECEPTION,0,0,11883,
13,78,Gryka Aleksandra ,MB,0,0,0,0,,POL,RECEPTION,0,0,11883,
0,8,Stenzel Maria ,L,3,1,4,8,25.00,POL,RECEPTION,1,22,11883,0
1,11,Lukasik Martyna ,OH,3,1,1,5,40.00,POL,RECEPTION,1,22,11883,0
2,88,Gorecka Zuzanna ,OH,1,0,2,3,33.33,POL,RECEPTION,1,22,11883,0
3,1,Nowicka Julia ,S,0,0,0,0,,POL,RECEPTION,1,22,11883,0
4,3,Alagierska-Szczepaniak Klaudia ,MB,0,0,0,0,,POL,RECEPTION,1,22,11883,0
5,5,Korneluk Agnieszka (C),MB,0,0,0,0,,POL,RECEPTION,1,22,11883,0
6,9,Stysiak Magdalena ,O,0,0,2,2,0.00,POL,RECEPTION,1,22,11883,0
7,10,Efimienko-Mlotkowska Zuzanna ,MB,0,0,0,0,,POL,RECEPTION,1,22,11883,0
8,13,Jagla Monika ,L,0,0,0,0,,POL,RECEPTION,1,22,11883,0
9,17,Smarzek Malwina ,O,0,0,2,2,0.00,POL,RECEPTION,1,22,11883,0
10,19,Fedusio Monika ,OH,0,0,0,0,,POL,RECEPTION,1,22,11883,0
11,20,Czyrnianska Martyna ,OH,0,0,0,0,,POL,RECEPTION,1,22,11883,0
12,27,Łazowska Martyna ,S,0,0,0,0,,POL,RECEPTION,1,22,11883,0
13,78,Gryka Aleksandra ,MB,0,0,0,0,,POL,RECEPTION,1,22,11883,0
0,8,Stenzel Maria ,L,3,0,0,3,100.00,POL,RECEPTION,2,21,11883,0
1,88,Gorecka Zuzanna ,OH,2,1,3,6,16.67,POL,RECEPTION,2,21,11883,0
2,9,Stysiak Magdalena ,O,1,1,1,3,0.00,POL,RECEPTION,2,21,11883,0
3,1,Nowicka Julia ,S,0,0,0,0,,POL,RECEPTION,2,21,11883,0
4,3,Alagierska-Szczepaniak Klaudia ,MB,0,0,0,0,,POL,RECEPTION,2,21,11883,0
5,5,Korneluk Agnieszka (C),MB,0,0,0,0,,POL,RECEPTION,2,21,11883,0
6,10,Efimienko-Mlotkowska Zuzanna ,MB,0,0,0,0,,POL,RECEPTION,2,21,11883,0
7,11,Lukasik Martyna ,OH,0,1,6,7,-14.29,POL,RECEPTION,2,21,11883,0
8,13,Jagla Monika ,L,0,0,0,0,,POL,RECEPTION,2,21,11883,0
