Unnamed: 0,Player No,Player Name,Position,Successful,Errors,Attempts,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
13,99,Karakurt Ebrar ,O,0,0,0,0,,TUR,RECEPTION,1,23,13852,0.0
0,2,Akoz Simge Sebnem ,L,2,0,6,8,25.0,TUR,RECEPTION,2,25,13852,1.0
1,6,Sahin Saliha ,OH,1,0,1,2,50.0,TUR,RECEPTION,2,25,13852,1.0
2,1,Arici Beyza ,MB,0,0,0,0,,TUR,RECEPTION,2,25,13852,1.0
3,3,Özbay Cansu ,S,0,0,0,0,,TUR,RECEPTION,2,25,13852,1.0
4,4,Ivegin Tugba ,OH,0,0,0,0,,TUR,RECEPTION,2,25,13852,1.0
5,7,Baladin Hande ,OH,0,0,3,3,0.0,TUR,RECEPTION,2,25,13852,1.0
6,9,Diken Meliha ,O,0,0,0,0,,TUR,RECEPTION,2,25,13852,1.0
7,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,RECEPTION,2,25,13852,1.0
8,12,Şahin Elif ,S,0,0,0,0,,TUR,RECEPTION,2,25,13852,1.0
9,13,Boz Meryem ,O,0,0,0,0,,TUR,RECEPTION,2,25,13852,1.0
10,14,Erdem Dündar Eda (C),MB,0,0,0,0,,TUR,RECEPTION,2,25,13852,1.0
11,18,Gunes Zehra ,MB,0,0,0,0,,TUR,RECEPTION,2,25,13852,1.0
12,22,Aydin İlkin ,OH,0,0,0,0,,TUR,RECEPTION,2,25,13852,1.0
13,99,Karakurt Ebrar ,O,0,0,0,0,,TUR,RECEPTION,2,25,13852,1.0
0,2,Akoz Simge Sebnem ,L,3,0,2,5,60.0,TUR,RECEPTION,3,25,13852,1.0
1,7,Baladin Hande ,OH,3,0,0,3,100.0,TUR,RECEPTION,3,25,13852,1.0
2,6,Sahin Saliha ,OH,1,1,4,6,0.0,TUR,RECEPTION,3,25,13852,1.0
3,9,Diken Meliha ,O,1,0,0,1,100.0,TUR,RECEPTION,3,25,13852,1.0
4,1,Arici Beyza ,MB,0,0,0,0,,TUR,RECEPTION,3,25,13852,1.0
5,3,Özbay Cansu ,S,0,0,0,0,,TUR,RECEPTION,3,25,13852,1.0
6,4,Ivegin Tugba ,OH,0,0,0,0,,TUR,RECEPTION,3,25,13852,1.0
7,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,RECEPTION,3,25,13852,1.0
8,12,Şahin Elif ,S,0,0,0,0,,TUR,RECEPTION,3,25,13852,1.0
9,13,Boz Meryem ,O,0,0,0,0,,TUR,RECEPTION,3,25,13852,1.0
10,14,Erdem Dündar Eda (C),MB,0,0,1,1,0.0,TUR,RECEPTION,3,25,13852,1.0
11,18,Gunes Zehra ,MB,0,0,0,0,,TUR,RECEPTION,3,25,13852,1.0
12,22,Aydin İlkin ,OH,0,0,0,0,,TUR,RECEPTION,3,25,13852,1.0
13,99,Karakurt Ebrar ,O,0,0,0,0,,TUR,RECEPTION,3,25,13852,1.0
0,2,Akoz Simge Sebnem ,L,2,0,2,4,50.0,TUR,RECEPTION,4,25,13852,1.0
1,6,Sahin Saliha ,OH,2,1,3,6,16.67,TUR,RECEPTION,4,25,13852,1.0
2,7,Baladin Hande ,OH,2,0,2,4,50.0,TUR,RECEPTION,4,25,13852,1.0
3,4,Ivegin Tugba ,OH,1,0,0,1,100.0,TUR,RECEPTION,4,25,13852,1.0
4,9,Diken Meliha ,O,1,0,4,5,20.0,TUR,RECEPTION,4,25,13852,1.0
5,1,Arici Beyza ,MB,0,0,0,0,,TUR,RECEPTION,4,25,13852,1.0
6,3,Özbay Cansu ,S,0,0,0,0,,TUR,RECEPTION,4,25,13852,1.0
7,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,RECEPTION,4,25,13852,1.0
8,12,Şahin Elif ,S,0,0,0,0,,TUR,RECEPTION,4,25,13852,1.0
9,13,Boz Meryem ,O,0,0,0,0,,TUR,RECEPTION,4,25,13852,1.0
10,14,Erdem Dündar Eda (C),MB,0,0,0,0,,TUR,RECEPTION,4,25,13852,1.0
11,18,Gunes Zehra ,MB,0,0,0,0,,TUR,RECEPTION,4,25,13852,1.0
12,22,Aydin İlkin ,OH,0,0,0,0,,TUR,RECEPTION,4,25,13852,1.0
13,99,Karakurt Ebrar ,O,0,0,0,0,,TUR,RECEPTION,4,25,13852,1.0
0,19,Moksri Chatchu-On ,OH,17,3,31,51,27.45,THA,RECEPTION,0,0,13852,
1,2,Pannoy Piyanut ,L,5,1,10,16,25.0,THA,RECEPTION,0,0,13852,
2,15,Kamulthala Kaewkalaya ,MB,1,0,0,1,100.0,THA,RECEPTION,0,0,13852,
3,18,Kongyot Ajcharaporn ,OH,1,1,14,16,0.0,THA,RECEPTION,0,0,13852,
4,3,Guedpard Pornpun (C),S,0,1,0,1,-100.0,THA,RECEPTION,0,0,13852,
5,9,Bundasak Jarasporn ,MB,0,0,0,0,,THA,RECEPTION,0,0,13852,
6,12,Bamrungsuk Hattaya ,MB,0,0,0,0,,THA,RECEPTION,0,0,13852,
7,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,RECEPTION,0,0,13852,
8,16,Kokram Pimpichaya ,O,0,0,0,0,,THA,RECEPTION,0,0,13852,
9,17,Boonlert Tichaya ,S,0,0,0,0,,THA,RECEPTION,0,0,13852,
10,20,Pairoj Supattra ,L,0,0,0,0,,THA,RECEPTION,0,0,13852,
11,21,Sooksod Thanacha ,O,0,0,0,0,,THA,RECEPTION,0,0,13852,
12,23,ManaKij Sirima ,S,0,0,0,0,,THA,RECEPTION,0,0,13852,
13,25,Janthawisut Sasipapron ,OH,0,0,1,1,0.0,THA,RECEPTION,0,0,13852,
0,19,Moksri Chatchu-On ,OH,5,1,6,12,33.33,THA,RECEPTION,1,25,13852,1.0
1,2,Pannoy Piyanut ,L,0,0,2,2,0.0,THA,RECEPTION,1,25,13852,1.0
2,3,Guedpard Pornpun (C),S,0,0,0,0,,THA,RECEPTION,1,25,13852,1.0
3,9,Bundasak Jarasporn ,MB,0,0,0,0,,THA,RECEPTION,1,25,13852,1.0
4,12,Bamrungsuk Hattaya ,MB,0,0,0,0,,THA,RECEPTION,1,25,13852,1.0
5,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,RECEPTION,1,25,13852,1.0
6,15,Kamulthala Kaewkalaya ,MB,0,0,0,0,,THA,RECEPTION,1,25,13852,1.0
7,16,Kokram Pimpichaya ,O,0,0,0,0,,THA,RECEPTION,1,25,13852,1.0
8,17,Boonlert Tichaya ,S,0,0,0,0,,THA,RECEPTION,1,25,13852,1.0
9,18,Kongyot Ajcharaporn ,OH,0,0,6,6,0.0,THA,RECEPTION,1,25,13852,1.0
10,20,Pairoj Supattra ,L,0,0,0,0,,THA,RECEPTION,1,25,13852,1.0
11,21,Sooksod Thanacha ,O,0,0,0,0,,THA,RECEPTION,1,25,13852,1.0
12,23,ManaKij Sirima ,S,0,0,0,0,,THA,RECEPTION,1,25,13852,1.0
13,25,Janthawisut Sasipapron ,OH,0,0,0,0,,THA,RECEPTION,1,25,13852,1.0
0,19,Moksri Chatchu-On ,OH,4,1,8,13,23.08,THA,RECEPTION,2,15,13852,0.0
1,2,Pannoy Piyanut ,L,1,0,3,4,25.0,THA,RECEPTION,2,15,13852,0.0
2,18,Kongyot Ajcharaporn ,OH,1,1,2,4,0.0,THA,RECEPTION,2,15,13852,0.0
3,3,Guedpard Pornpun (C),S,0,0,0,0,,THA,RECEPTION,2,15,13852,0.0
4,9,Bundasak Jarasporn ,MB,0,0,0,0,,THA,RECEPTION,2,15,13852,0.0
5,12,Bamrungsuk Hattaya ,MB,0,0,0,0,,THA,RECEPTION,2,15,13852,0.0
6,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,RECEPTION,2,15,13852,0.0
7,15,Kamulthala Kaewkalaya ,MB,0,0,0,0,,THA,RECEPTION,2,15,13852,0.0
8,16,Kokram Pimpichaya ,O,0,0,0,0,,THA,RECEPTION,2,15,13852,0.0
9,17,Boonlert Tichaya ,S,0,0,0,0,,THA,RECEPTION,2,15,13852,0.0
10,20,Pairoj Supattra ,L,0,0,0,0,,THA,RECEPTION,2,15,13852,0.0
11,21,Sooksod Thanacha ,O,0,0,0,0,,THA,RECEPTION,2,15,13852,0.0
12,23,ManaKij Sirima ,S,0,0,0,0,,THA,RECEPTION,2,15,13852,0.0
13,25,Janthawisut Sasipapron ,OH,0,0,1,1,0.0,THA,RECEPTION,2,15,13852,0.0
0,19,Moksri Chatchu-On ,OH,3,0,12,15,20.0,THA,RECEPTION,3,18,13852,0.0
1,2,Pannoy Piyanut ,L,1,0,1,2,50.0,THA,RECEPTION,3,18,13852,0.0
2,15,Kamulthala Kaewkalaya ,MB,1,0,0,1,100.0,THA,RECEPTION,3,18,13852,0.0
3,3,Guedpard Pornpun (C),S,0,0,0,0,,THA,RECEPTION,3,18,13852,0.0
4,9,Bundasak Jarasporn ,MB,0,0,0,0,,THA,RECEPTION,3,18,13852,0.0
5,12,Bamrungsuk Hattaya ,MB,0,0,0,0,,THA,RECEPTION,3,18,13852,0.0
6,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,RECEPTION,3,18,13852,0.0
7,16,Kokram Pimpichaya ,O,0,0,0,0,,THA,RECEPTION,3,18,13852,0.0
8,17,Boonlert Tichaya ,S,0,0,0,0,,THA,RECEPTION,3,18,13852,0.0
9,18,Kongyot Ajcharaporn ,OH,0,0,5,5,0.0,THA,RECEPTION,3,18,13852,0.0
10,20,Pairoj Supattra ,L,0,0,0,0,,THA,RECEPTION,3,18,13852,0.0
11,21,Sooksod Thanacha ,O,0,0,0,0,,THA,RECEPTION,3,18,13852,0.0
12,23,ManaKij Sirima ,S,0,0,0,0,,THA,RECEPTION,3,18,13852,0.0
13,25,Janthawisut Sasipapron ,OH,0,0,0,0,,THA,RECEPTION,3,18,13852,0.0
0,19,Moksri Chatchu-On ,OH,5,1,5,11,36.36,THA,RECEPTION,4,21,13852,0.0
1,2,Pannoy Piyanut ,L,3,1,4,8,25.0,THA,RECEPTION,4,21,13852,0.0
2,3,Guedpard Pornpun (C),S,0,1,0,1,-100.0,THA,RECEPTION,4,21,13852,0.0
3,9,Bundasak Jarasporn ,MB,0,0,0,0,,THA,RECEPTION,4,21,13852,0.0
4,12,Bamrungsuk Hattaya ,MB,0,0,0,0,,THA,RECEPTION,4,21,13852,0.0
5,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,RECEPTION,4,21,13852,0.0
6,15,Kamulthala Kaewkalaya ,MB,0,0,0,0,,THA,RECEPTION,4,21,13852,0.0
7,16,Kokram Pimpichaya ,O,0,0,0,0,,THA,RECEPTION,4,21,13852,0.0
8,17,Boonlert Tichaya ,S,0,0,0,0,,THA,RECEPTION,4,21,13852,0.0
9,18,Kongyot Ajcharaporn ,OH,0,0,1,1,0.0,THA,RECEPTION,4,21,13852,0.0
10,20,Pairoj Supattra ,L,0,0,0,0,,THA,RECEPTION,4,21,13852,0.0
11,21,Sooksod Thanacha ,O,0,0,0,0,,THA,RECEPTION,4,21,13852,0.0
12,23,ManaKij Sirima ,S,0,0,0,0,,THA,RECEPTION,4,21,13852,0.0
13,25,Janthawisut Sasipapron ,OH,0,0,0,0,,THA,RECEPTION,4,21,13852,0.0
0,9,Bosetti Caterina Chiara ,OH,21,2,16,39,48.72,ITA,RECEPTION,0,0,13853,
1,6,De Gennaro Monica ,L,9,0,2,11,81.82,ITA,RECEPTION,0,0,13853,
2,14,Pietrini Elena ,OH,7,0,4,11,63.64,ITA,RECEPTION,0,0,13853,
3,17,Sylla Myriam Fatime (C),OH,6,0,14,20,30.0,ITA,RECEPTION,0,0,13853,
4,10,Chirichella Cristina ,MB,1,0,0,1,100.0,ITA,RECEPTION,0,0,13853,
5,1,Lubian Marina ,MB,0,0,0,0,,ITA,RECEPTION,0,0,13853,
6,3,Gennari Alessia ,OH,0,0,0,0,,ITA,RECEPTION,0,0,13853,
7,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,RECEPTION,0,0,13853,
8,5,Malinov Ofelia ,S,0,0,0,0,,ITA,RECEPTION,0,0,13853,
9,7,Fersino Eleonora ,L,0,0,0,0,,ITA,RECEPTION,0,0,13853,
10,8,Orro Alessia ,S,0,0,1,1,0.0,ITA,RECEPTION,0,0,13853,
11,11,Danesi Anna ,MB,0,0,1,1,0.0,ITA,RECEPTION,0,0,13853,
12,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,0,0,13853,
13,18,Egonu Paola Ogechi ,O,0,0,0,0,,ITA,RECEPTION,0,0,13853,
0,9,Bosetti Caterina Chiara ,OH,5,0,6,11,45.45,ITA,RECEPTION,1,25,13853,1.0
1,6,De Gennaro Monica ,L,3,0,2,5,60.0,ITA,RECEPTION,1,25,13853,1.0
2,10,Chirichella Cristina ,MB,1,0,0,1,100.0,ITA,RECEPTION,1,25,13853,1.0
3,17,Sylla Myriam Fatime (C),OH,1,0,3,4,25.0,ITA,RECEPTION,1,25,13853,1.0
4,1,Lubian Marina ,MB,0,0,0,0,,ITA,RECEPTION,1,25,13853,1.0
5,3,Gennari Alessia ,OH,0,0,0,0,,ITA,RECEPTION,1,25,13853,1.0
6,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,RECEPTION,1,25,13853,1.0
7,5,Malinov Ofelia ,S,0,0,0,0,,ITA,RECEPTION,1,25,13853,1.0
8,7,Fersino Eleonora ,L,0,0,0,0,,ITA,RECEPTION,1,25,13853,1.0
9,8,Orro Alessia ,S,0,0,0,0,,ITA,RECEPTION,1,25,13853,1.0
10,11,Danesi Anna ,MB,0,0,0,0,,ITA,RECEPTION,1,25,13853,1.0
11,14,Pietrini Elena ,OH,0,0,0,0,,ITA,RECEPTION,1,25,13853,1.0
12,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,1,25,13853,1.0
13,18,Egonu Paola Ogechi ,O,0,0,0,0,,ITA,RECEPTION,1,25,13853,1.0
0,9,Bosetti Caterina Chiara ,OH,3,1,4,8,25.0,ITA,RECEPTION,2,25,13853,1.0
1,17,Sylla Myriam Fatime (C),OH,3,0,3,6,50.0,ITA,RECEPTION,2,25,13853,1.0
2,6,De Gennaro Monica ,L,2,0,0,2,100.0,ITA,RECEPTION,2,25,13853,1.0
3,1,Lubian Marina ,MB,0,0,0,0,,ITA,RECEPTION,2,25,13853,1.0
4,3,Gennari Alessia ,OH,0,0,0,0,,ITA,RECEPTION,2,25,13853,1.0
5,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,RECEPTION,2,25,13853,1.0
6,5,Malinov Ofelia ,S,0,0,0,0,,ITA,RECEPTION,2,25,13853,1.0
7,7,Fersino Eleonora ,L,0,0,0,0,,ITA,RECEPTION,2,25,13853,1.0
8,8,Orro Alessia ,S,0,0,1,1,0.0,ITA,RECEPTION,2,25,13853,1.0
9,10,Chirichella Cristina ,MB,0,0,0,0,,ITA,RECEPTION,2,25,13853,1.0
10,11,Danesi Anna ,MB,0,0,1,1,0.0,ITA,RECEPTION,2,25,13853,1.0
11,14,Pietrini Elena ,OH,0,0,0,0,,ITA,RECEPTION,2,25,13853,1.0
12,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,2,25,13853,1.0
13,18,Egonu Paola Ogechi ,O,0,0,0,0,,ITA,RECEPTION,2,25,13853,1.0
0,6,De Gennaro Monica ,L,3,0,0,3,100.0,ITA,RECEPTION,3,24,13853,0.0
1,9,Bosetti Caterina Chiara ,OH,3,0,4,7,42.86,ITA,RECEPTION,3,24,13853,0.0
2,14,Pietrini Elena ,OH,3,0,1,4,75.0,ITA,RECEPTION,3,24,13853,0.0
3,17,Sylla Myriam Fatime (C),OH,2,0,8,10,20.0,ITA,RECEPTION,3,24,13853,0.0
4,1,Lubian Marina ,MB,0,0,0,0,,ITA,RECEPTION,3,24,13853,0.0
5,3,Gennari Alessia ,OH,0,0,0,0,,ITA,RECEPTION,3,24,13853,0.0
6,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,RECEPTION,3,24,13853,0.0
7,5,Malinov Ofelia ,S,0,0,0,0,,ITA,RECEPTION,3,24,13853,0.0
8,7,Fersino Eleonora ,L,0,0,0,0,,ITA,RECEPTION,3,24,13853,0.0
9,8,Orro Alessia ,S,0,0,0,0,,ITA,RECEPTION,3,24,13853,0.0
10,10,Chirichella Cristina ,MB,0,0,0,0,,ITA,RECEPTION,3,24,13853,0.0
11,11,Danesi Anna ,MB,0,0,0,0,,ITA,RECEPTION,3,24,13853,0.0
12,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,3,24,13853,0.0
13,18,Egonu Paola Ogechi ,O,0,0,0,0,,ITA,RECEPTION,3,24,13853,0.0
0,9,Bosetti Caterina Chiara ,OH,10,1,2,13,69.23,ITA,RECEPTION,4,25,13853,1.0
1,14,Pietrini Elena ,OH,4,0,3,7,57.14,ITA,RECEPTION,4,25,13853,1.0
2,6,De Gennaro Monica ,L,1,0,0,1,100.0,ITA,RECEPTION,4,25,13853,1.0
3,1,Lubian Marina ,MB,0,0,0,0,,ITA,RECEPTION,4,25,13853,1.0
4,3,Gennari Alessia ,OH,0,0,0,0,,ITA,RECEPTION,4,25,13853,1.0
5,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,RECEPTION,4,25,13853,1.0
6,5,Malinov Ofelia ,S,0,0,0,0,,ITA,RECEPTION,4,25,13853,1.0
7,7,Fersino Eleonora ,L,0,0,0,0,,ITA,RECEPTION,4,25,13853,1.0
8,8,Orro Alessia ,S,0,0,0,0,,ITA,RECEPTION,4,25,13853,1.0
9,10,Chirichella Cristina ,MB,0,0,0,0,,ITA,RECEPTION,4,25,13853,1.0
10,11,Danesi Anna ,MB,0,0,0,0,,ITA,RECEPTION,4,25,13853,1.0
11,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,4,25,13853,1.0
12,17,Sylla Myriam Fatime (C),OH,0,0,0,0,,ITA,RECEPTION,4,25,13853,1.0
13,18,Egonu Paola Ogechi ,O,0,0,0,0,,ITA,RECEPTION,4,25,13853,1.0
0,12,Li Yingying ,OH,13,1,11,25,48.0,CHN,RECEPTION,0,0,13853,
1,10,Wang Yunlu ,OH,10,1,9,20,45.0,CHN,RECEPTION,0,0,13853,
2,6,Gong Xiangyu ,O,4,2,6,12,16.67,CHN,RECEPTION,0,0,13853,
3,15,Wang Weiyi ,L,2,3,23,28,-3.57,CHN,RECEPTION,0,0,13853,
4,7,Wang Yuanyuan ,MB,1,0,0,1,100.0,CHN,RECEPTION,0,0,13853,
5,1,Yuan Xinyue (C),MB,0,1,2,3,-33.33,CHN,RECEPTION,0,0,13853,
6,3,Diao Linyu ,S,0,0,0,0,,CHN,RECEPTION,0,0,13853,
7,4,Yang Hanyu ,MB,0,0,0,0,,CHN,RECEPTION,0,0,13853,
8,5,Gao Yi ,MB,0,0,0,0,,CHN,RECEPTION,0,0,13853,
9,8,Jin Ye ,OH,0,0,0,0,,CHN,RECEPTION,0,0,13853,
10,11,Wang Yizhu ,OH,0,0,0,0,,CHN,RECEPTION,0,0,13853,
11,16,Ding Xia ,S,0,0,0,0,,CHN,RECEPTION,0,0,13853,
12,17,Ni Feifan ,L,0,0,0,0,,CHN,RECEPTION,0,0,13853,
13,19,Chen Peiyan ,O,0,0,0,0,,CHN,RECEPTION,0,0,13853,
0,12,Li Yingying ,OH,3,0,1,4,75.0,CHN,RECEPTION,1,22,13853,0.0
1,6,Gong Xiangyu ,O,1,1,4,6,0.0,CHN,RECEPTION,1,22,13853,0.0
2,7,Wang Yuanyuan ,MB,1,0,0,1,100.0,CHN,RECEPTION,1,22,13853,0.0
3,10,Wang Yunlu ,OH,1,0,2,3,33.33,CHN,RECEPTION,1,22,13853,0.0
4,15,Wang Weiyi ,L,1,0,5,6,16.67,CHN,RECEPTION,1,22,13853,0.0
5,1,Yuan Xinyue (C),MB,0,0,1,1,0.0,CHN,RECEPTION,1,22,13853,0.0
6,3,Diao Linyu ,S,0,0,0,0,,CHN,RECEPTION,1,22,13853,0.0
7,4,Yang Hanyu ,MB,0,0,0,0,,CHN,RECEPTION,1,22,13853,0.0
8,5,Gao Yi ,MB,0,0,0,0,,CHN,RECEPTION,1,22,13853,0.0
9,8,Jin Ye ,OH,0,0,0,0,,CHN,RECEPTION,1,22,13853,0.0
10,11,Wang Yizhu ,OH,0,0,0,0,,CHN,RECEPTION,1,22,13853,0.0
11,16,Ding Xia ,S,0,0,0,0,,CHN,RECEPTION,1,22,13853,0.0
12,17,Ni Feifan ,L,0,0,0,0,,CHN,RECEPTION,1,22,13853,0.0
13,19,Chen Peiyan ,O,0,0,0,0,,CHN,RECEPTION,1,22,13853,0.0
0,10,Wang Yunlu ,OH,3,0,5,8,37.5,CHN,RECEPTION,2,19,13853,0.0
1,12,Li Yingying ,OH,2,0,3,5,40.0,CHN,RECEPTION,2,19,13853,0.0
2,15,Wang Weiyi ,L,1,1,4,6,0.0,CHN,RECEPTION,2,19,13853,0.0
3,1,Yuan Xinyue (C),MB,0,1,0,1,-100.0,CHN,RECEPTION,2,19,13853,0.0
4,3,Diao Linyu ,S,0,0,0,0,,CHN,RECEPTION,2,19,13853,0.0
5,4,Yang Hanyu ,MB,0,0,0,0,,CHN,RECEPTION,2,19,13853,0.0
6,5,Gao Yi ,MB,0,0,0,0,,CHN,RECEPTION,2,19,13853,0.0
7,6,Gong Xiangyu ,O,0,1,1,2,-50.0,CHN,RECEPTION,2,19,13853,0.0
8,7,Wang Yuanyuan ,MB,0,0,0,0,,CHN,RECEPTION,2,19,13853,0.0
9,8,Jin Ye ,OH,0,0,0,0,,CHN,RECEPTION,2,19,13853,0.0
10,11,Wang Yizhu ,OH,0,0,0,0,,CHN,RECEPTION,2,19,13853,0.0
11,16,Ding Xia ,S,0,0,0,0,,CHN,RECEPTION,2,19,13853,0.0
12,17,Ni Feifan ,L,0,0,0,0,,CHN,RECEPTION,2,19,13853,0.0
13,19,Chen Peiyan ,O,0,0,0,0,,CHN,RECEPTION,2,19,13853,0.0
0,10,Wang Yunlu ,OH,3,1,0,4,50.0,CHN,RECEPTION,3,26,13853,1.0
1,6,Gong Xiangyu ,O,2,0,0,2,100.0,CHN,RECEPTION,3,26,13853,1.0
2,12,Li Yingying ,OH,2,1,3,6,16.67,CHN,RECEPTION,3,26,13853,1.0
3,1,Yuan Xinyue (C),MB,0,0,1,1,0.0,CHN,RECEPTION,3,26,13853,1.0
4,3,Diao Linyu ,S,0,0,0,0,,CHN,RECEPTION,3,26,13853,1.0
5,4,Yang Hanyu ,MB,0,0,0,0,,CHN,RECEPTION,3,26,13853,1.0
6,5,Gao Yi ,MB,0,0,0,0,,CHN,RECEPTION,3,26,13853,1.0
7,7,Wang Yuanyuan ,MB,0,0,0,0,,CHN,RECEPTION,3,26,13853,1.0
8,8,Jin Ye ,OH,0,0,0,0,,CHN,RECEPTION,3,26,13853,1.0
9,11,Wang Yizhu ,OH,0,0,0,0,,CHN,RECEPTION,3,26,13853,1.0
10,15,Wang Weiyi ,L,0,1,8,9,-11.11,CHN,RECEPTION,3,26,13853,1.0
11,16,Ding Xia ,S,0,0,0,0,,CHN,RECEPTION,3,26,13853,1.0
12,17,Ni Feifan ,L,0,0,0,0,,CHN,RECEPTION,3,26,13853,1.0
13,19,Chen Peiyan ,O,0,0,0,0,,CHN,RECEPTION,3,26,13853,1.0
0,12,Li Yingying ,OH,6,0,4,10,60.0,CHN,RECEPTION,4,22,13853,0.0
1,10,Wang Yunlu ,OH,3,0,2,5,60.0,CHN,RECEPTION,4,22,13853,0.0
2,6,Gong Xiangyu ,O,1,0,1,2,50.0,CHN,RECEPTION,4,22,13853,0.0
3,1,Yuan Xinyue (C),MB,0,0,0,0,,CHN,RECEPTION,4,22,13853,0.0
4,3,Diao Linyu ,S,0,0,0,0,,CHN,RECEPTION,4,22,13853,0.0
5,4,Yang Hanyu ,MB,0,0,0,0,,CHN,RECEPTION,4,22,13853,0.0
6,5,Gao Yi ,MB,0,0,0,0,,CHN,RECEPTION,4,22,13853,0.0
7,7,Wang Yuanyuan ,MB,0,0,0,0,,CHN,RECEPTION,4,22,13853,0.0
8,8,Jin Ye ,OH,0,0,0,0,,CHN,RECEPTION,4,22,13853,0.0
9,11,Wang Yizhu ,OH,0,0,0,0,,CHN,RECEPTION,4,22,13853,0.0
10,15,Wang Weiyi ,L,0,1,6,7,-14.29,CHN,RECEPTION,4,22,13853,0.0
11,16,Ding Xia ,S,0,0,0,0,,CHN,RECEPTION,4,22,13853,0.0
12,17,Ni Feifan ,L,0,0,0,0,,CHN,RECEPTION,4,22,13853,0.0
13,19,Chen Peiyan ,O,0,0,0,0,,CHN,RECEPTION,4,22,13853,0.0
0,22,Lozo Sara ,O,10,0,24,34,29.41,SRB,RECEPTION,0,0,13854,
1,12,Pusic Teodora ,L,6,0,11,17,35.29,SRB,RECEPTION,0,0,13854,
2,19,Milenkovic Bojana ,OH,5,1,15,21,19.05,SRB,RECEPTION,0,0,13854,
3,1,Busa Bianka ,OH,4,0,3,7,57.14,SRB,RECEPTION,0,0,13854,
4,2,Lazovic Katarina ,OH,0,1,2,3,-33.33,SRB,RECEPTION,0,0,13854,
5,4,Drca Bojana ,S,0,0,1,1,0.0,SRB,RECEPTION,0,0,13854,
6,5,Popovic Mina ,MB,0,0,0,0,,SRB,RECEPTION,0,0,13854,
7,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,RECEPTION,0,0,13854,
8,9,Mihajlovic Brankica ,OH,0,0,0,0,,SRB,RECEPTION,0,0,13854,
9,13,Bjelica Ana (C),O,0,0,0,0,,SRB,RECEPTION,0,0,13854,
10,14,Aleksic Maja ,MB,0,0,0,0,,SRB,RECEPTION,0,0,13854,
11,15,Stevanovic Jovana ,MB,0,0,1,1,0.0,SRB,RECEPTION,0,0,13854,
12,21,Kocic Jovana ,MB,0,0,0,0,,SRB,RECEPTION,0,0,13854,
13,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,RECEPTION,0,0,13854,
0,22,Lozo Sara ,O,2,0,1,3,66.67,SRB,RECEPTION,1,25,13854,1.0
1,12,Pusic Teodora ,L,1,0,1,2,50.0,SRB,RECEPTION,1,25,13854,1.0
2,19,Milenkovic Bojana ,OH,1,1,6,8,0.0,SRB,RECEPTION,1,25,13854,1.0
3,1,Busa Bianka ,OH,0,0,0,0,,SRB,RECEPTION,1,25,13854,1.0
4,2,Lazovic Katarina ,OH,0,0,0,0,,SRB,RECEPTION,1,25,13854,1.0
5,4,Drca Bojana ,S,0,0,0,0,,SRB,RECEPTION,1,25,13854,1.0
6,5,Popovic Mina ,MB,0,0,0,0,,SRB,RECEPTION,1,25,13854,1.0
7,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,RECEPTION,1,25,13854,1.0
8,9,Mihajlovic Brankica ,OH,0,0,0,0,,SRB,RECEPTION,1,25,13854,1.0
9,13,Bjelica Ana (C),O,0,0,0,0,,SRB,RECEPTION,1,25,13854,1.0
10,14,Aleksic Maja ,MB,0,0,0,0,,SRB,RECEPTION,1,25,13854,1.0
11,15,Stevanovic Jovana ,MB,0,0,1,1,0.0,SRB,RECEPTION,1,25,13854,1.0
12,21,Kocic Jovana ,MB,0,0,0,0,,SRB,RECEPTION,1,25,13854,1.0
13,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,RECEPTION,1,25,13854,1.0
0,22,Lozo Sara ,O,2,0,8,10,20.0,SRB,RECEPTION,2,18,13854,0.0
1,1,Busa Bianka ,OH,1,0,1,2,50.0,SRB,RECEPTION,2,18,13854,0.0
